total_rewards_sp0,total_rewards_sp1,total_rewards_sp2,filter_rewards_sp0,filter_rewards_sp1,filter_rewards_sp2,answer_rewards_sp0,answer_rewards_sp1,answer_rewards_sp2,loss4_sp0,loss4_sp1,loss4_sp2,loss5_sp0,loss5_sp1,loss5_sp2
-21.0,-3.0,-60.0,26.0,23.0,-13.0,-47.0,-26.0,-47.0,50.85840606689453,83.33914184570312,83.66680908203125,59.700439453125,86.87262725830078,71.19103240966797
-171.0,-127.0,-28.0,3.0,-66.0,-19.0,-174.0,-61.0,-9.0,50.55314254760742,82.74436950683594,83.72612762451172,59.056121826171875,86.5639877319336,71.38949584960938
80.0,-69.0,-63.0,24.0,-32.0,25.0,56.0,-37.0,-88.0,50.676944732666016,82.99739837646484,83.9020004272461,59.75212097167969,86.72077941894531,71.364501953125
105.0,16.0,51.0,126.0,3.0,2.0,-21.0,13.0,49.0,51.18930435180664,83.04376220703125,83.77739715576172,59.51808547973633,86.92516326904297,71.86515808105469
151.0,-23.0,13.0,237.0,-22.0,24.0,-86.0,-1.0,-11.0,51.78535079956055,82.9334487915039,83.91271209716797,59.49888229370117,86.85465240478516,71.61624908447266
13.0,-2.0,-2.0,269.0,3.0,-6.0,-256.0,-5.0,4.0,51.86424255371094,83.05065155029297,83.75273132324219,58.84105682373047,86.73182678222656,71.7000732421875
225.0,9.0,-49.0,309.0,-9.0,-6.0,-84.0,18.0,-43.0,52.13703155517578,82.95372009277344,83.6096420288086,59.427799224853516,86.81206512451172,71.50137329101562
231.0,-21.0,-17.0,270.0,-28.0,29.0,-39.0,7.0,-46.0,51.897430419921875,82.81306457519531,83.7094955444336,59.677181243896484,86.72737884521484,71.42232513427734
80.0,11.0,52.0,156.0,14.0,-19.0,-76.0,-3.0,71.0,51.11491394042969,83.04203033447266,83.50867462158203,59.23469543457031,86.87593078613281,71.65587615966797
191.0,71.0,-11.0,142.0,36.0,48.0,49.0,35.0,-59.0,51.00341033935547,83.1869125366211,83.7853775024414,59.62360382080078,87.10186767578125,71.43142700195312
302.0,-28.0,125.0,328.0,9.0,58.0,-26.0,-37.0,67.0,52.028045654296875,82.95989227294922,83.857421875,60.04172134399414,86.58805084228516,71.60906982421875
141.0,-6.0,-62.0,146.0,-32.0,-45.0,-5.0,26.0,-17.0,51.050811767578125,82.56945037841797,83.15489959716797,59.9435920715332,86.64183807373047,71.03112030029297
148.0,-39.0,33.0,155.0,-5.0,-14.0,-7.0,-34.0,47.0,50.96505355834961,82.78844451904297,83.41561889648438,59.377464294433594,86.57017517089844,71.72622680664062
241.0,26.0,-70.0,176.0,31.0,3.0,65.0,-5.0,-73.0,51.05706024169922,83.0549545288086,83.39440155029297,59.684329986572266,86.73702239990234,71.20230102539062
392.0,-27.0,131.0,207.0,12.0,38.0,185.0,-39.0,93.0,51.180824279785156,82.84925842285156,83.59061431884766,60.156734466552734,86.47000885009766,71.91898345947266
365.0,-32.0,-3.0,280.0,25.0,29.0,85.0,-57.0,-32.0,51.59220504760742,82.97081756591797,83.40795135498047,60.053287506103516,86.51982116699219,71.26395416259766
176.0,-18.0,-7.0,127.0,-44.0,-1.0,49.0,26.0,-6.0,50.63469696044922,82.28684997558594,83.33473205566406,59.54682540893555,86.4930191040039,71.42971801757812
156.0,126.0,-71.0,102.0,118.0,-13.0,54.0,8.0,-58.0,50.47564697265625,83.31648254394531,83.23307037353516,59.67979431152344,86.87609100341797,70.98827362060547
220.0,78.0,-15.0,253.0,62.0,43.0,-33.0,16.0,-58.0,51.24385452270508,82.97805786132812,83.49632263183594,59.47209167480469,86.69978332519531,71.17332458496094
252.0,-33.0,114.0,239.0,-44.0,69.0,13.0,11.0,45.0,51.162078857421875,82.27826690673828,83.5576171875,59.728729248046875,86.44942474365234,71.55948638916016
145.0,33.0,-7.0,132.0,-10.0,-5.0,13.0,43.0,-2.0,50.57770538330078,82.4580307006836,83.08564758300781,59.18177032470703,86.71060943603516,71.53421783447266
261.0,29.0,-1.0,279.0,17.0,33.0,-18.0,12.0,-34.0,51.23110580444336,82.536865234375,83.40315246582031,59.62278747558594,86.56758880615234,71.07550048828125
190.0,36.0,22.0,240.0,-25.0,-57.0,-50.0,61.0,79.0,51.02116012573242,82.38146209716797,82.81410217285156,59.32278060913086,86.70623779296875,71.41685485839844
111.0,-84.0,63.0,97.0,-70.0,5.0,14.0,-14.0,58.0,50.256473541259766,82.0435562133789,83.0790023803711,59.14456558227539,86.23696899414062,71.45484161376953
350.0,-11.0,48.0,265.0,-18.0,-3.0,85.0,7.0,51.0,51.062217712402344,82.28941345214844,83.00467681884766,59.635379791259766,86.43925476074219,71.5519027709961
360.0,-97.0,-7.0,406.0,-51.0,-9.0,-46.0,-46.0,2.0,51.819732666015625,82.17640686035156,82.92559814453125,59.52377700805664,86.22154235839844,71.12934875488281
206.0,21.0,-50.0,238.0,26.0,22.0,-32.0,-5.0,-72.0,50.8386116027832,82.51734924316406,83.10003662109375,59.46524429321289,86.46259307861328,70.8027114868164
387.0,34.0,-10.0,211.0,-1.0,17.0,176.0,35.0,-27.0,50.59779357910156,82.249267578125,82.9781494140625,60.08897018432617,86.38449096679688,71.07101440429688
525.0,34.0,25.0,397.0,29.0,69.0,128.0,5.0,-44.0,51.52336883544922,82.39049530029297,83.30476379394531,59.92560577392578,86.50247192382812,71.1644287109375
310.0,-7.0,7.0,247.0,-32.0,31.0,63.0,25.0,-24.0,50.70865249633789,82.1289291381836,82.94941711425781,59.71943664550781,86.34431457519531,71.02167510986328
72.0,-18.0,-157.0,108.0,26.0,-82.0,-36.0,-44.0,-75.0,49.840293884277344,82.32069396972656,82.3082046508789,58.997642517089844,86.12937927246094,70.69799041748047
335.0,57.0,80.0,353.0,30.0,36.0,-18.0,27.0,44.0,51.18095397949219,82.3753890991211,82.88357543945312,59.418704986572266,86.50051879882812,71.16442108154297
272.0,7.0,-38.0,238.0,-3.0,-43.0,34.0,10.0,5.0,50.46924591064453,82.18310546875,82.46357727050781,59.134334564208984,86.43409729003906,71.10292053222656
562.0,-22.0,171.0,375.0,-31.0,54.0,187.0,9.0,117.0,51.16143798828125,81.9926986694336,82.99003601074219,59.910560607910156,86.25127410888672,71.82013702392578
428.0,-73.0,82.0,329.0,-21.0,21.0,99.0,-52.0,61.0,50.86537170410156,81.95014953613281,82.73536682128906,59.756900787353516,86.08101654052734,71.25769805908203
319.0,57.0,-11.0,308.0,41.0,-17.0,11.0,16.0,6.0,50.69004440307617,82.12481689453125,82.49716186523438,59.26580047607422,86.36486053466797,70.91333770751953
389.0,33.0,24.0,226.0,45.0,39.0,163.0,-12.0,-15.0,50.149269104003906,82.29168701171875,82.75019836425781,59.709205627441406,86.32218933105469,70.90168762207031
476.0,29.0,22.0,506.0,60.0,8.0,-30.0,-31.0,14.0,51.760677337646484,82.2955093383789,82.51040649414062,59.280853271484375,86.12413024902344,71.16554260253906
293.0,-23.0,42.0,312.0,-29.0,-6.0,-19.0,6.0,48.0,50.50114440917969,81.77189636230469,82.45182037353516,58.90835189819336,86.17838287353516,71.19792175292969
478.0,57.0,102.0,407.0,40.0,49.0,71.0,17.0,53.0,51.00931167602539,82.14715576171875,82.67450714111328,59.52032470703125,86.3674087524414,71.16828155517578
467.0,69.0,38.0,361.0,66.0,1.0,106.0,3.0,37.0,50.686004638671875,82.24479675292969,82.3481216430664,59.38929748535156,86.34222412109375,71.17558288574219
583.0,51.0,-19.0,486.0,51.0,18.0,97.0,0.0,-37.0,51.368255615234375,82.01397705078125,82.41410064697266,59.76577377319336,86.2424545288086,70.74871063232422
285.0,-83.0,-20.0,269.0,-42.0,-13.0,16.0,-41.0,-7.0,50.015968322753906,81.51434326171875,82.2565689086914,58.723960876464844,85.80645751953125,71.1448745727539
373.0,24.0,89.0,388.0,9.0,45.0,-15.0,15.0,44.0,50.677528381347656,81.70832824707031,82.48773956298828,59.03287124633789,86.10655212402344,71.1988296508789
