total_rewards_sp0,total_rewards_sp1,total_rewards_sp2,filter_rewards_sp0,filter_rewards_sp1,filter_rewards_sp2,answer_rewards_sp0,answer_rewards_sp1,answer_rewards_sp2,loss4_sp0,loss4_sp1,loss4_sp2,loss5_sp0,loss5_sp1,loss5_sp2
-106.0,61.0,117.0,27.0,60.0,63.0,-133.0,1.0,54.0,71.01177215576172,80.67644500732422,67.01580047607422,70.9134292602539,81.02700805664062,66.63418579101562
-129.0,29.0,-53.0,-91.0,46.0,-79.0,-38.0,-17.0,26.0,70.3697280883789,80.54444122314453,66.08610534667969,71.24059295654297,81.05241394042969,66.29097747802734
-22.0,-80.0,12.0,1.0,2.0,117.0,-23.0,-82.0,-105.0,70.87994384765625,80.04649353027344,67.24465942382812,70.96011352539062,80.38086700439453,66.41179656982422
-106.0,-129.0,0.0,-80.0,-25.0,87.0,-26.0,-104.0,-87.0,70.19282531738281,79.99604034423828,67.19009399414062,71.17423248291016,80.33625030517578,66.38865661621094
-43.0,22.0,-98.0,-42.0,0.0,-66.0,-1.0,22.0,-32.0,70.42542266845703,80.15399932861328,66.24201202392578,70.9293441772461,80.94876098632812,66.294189453125
-189.0,9.0,152.0,-28.0,35.0,162.0,-161.0,-26.0,-10.0,70.60896301269531,80.14329528808594,67.39482116699219,70.65094757080078,80.7234115600586,66.68440246582031
-98.0,-115.0,58.0,-24.0,-76.0,3.0,-74.0,-39.0,55.0,70.5633544921875,79.55756378173828,66.44544982910156,70.51830291748047,80.41725158691406,66.61058807373047
-72.0,121.0,78.0,39.0,105.0,174.0,-111.0,16.0,-96.0,70.81401062011719,80.63846588134766,67.42700958251953,70.84650421142578,80.98589324951172,66.22480010986328
-61.0,-29.0,-70.0,-48.0,-49.0,-27.0,-13.0,20.0,-43.0,70.3648681640625,79.75028228759766,66.1291732788086,70.99752044677734,80.900390625,66.1108169555664
-208.0,114.0,-101.0,-158.0,87.0,10.0,-50.0,27.0,-111.0,69.67631530761719,80.39250183105469,66.36918640136719,70.70006561279297,80.94303131103516,65.83280181884766
105.0,-94.0,148.0,107.0,-37.0,128.0,-2.0,-57.0,20.0,71.2346420288086,79.6961669921875,66.93021392822266,71.77284240722656,80.323486328125,66.43128967285156
-167.0,2.0,85.0,-27.0,5.0,9.0,-140.0,-3.0,76.0,70.3290023803711,79.88141632080078,66.31377410888672,70.62645721435547,80.69973754882812,66.43608856201172
