total_rewards_sp0,total_rewards_sp1,total_rewards_sp2,filter_rewards_sp0,filter_rewards_sp1,filter_rewards_sp2,answer_rewards_sp0,answer_rewards_sp1,answer_rewards_sp2,loss4_sp0,loss4_sp1,loss4_sp2,loss5_sp0,loss5_sp1,loss5_sp2
-180.0,21.0,72.0,-42.0,12.0,24.0,-138.0,9.0,48.0,71.58037567138672,78.42003631591797,68.1618881225586,71.5307846069336,78.75776672363281,68.04888153076172
-162.0,27.0,-137.0,5.0,-1.0,-140.0,-167.0,28.0,3.0,71.72542572021484,78.32938385009766,67.24108123779297,71.25778198242188,79.09358215332031,67.52096557617188
-123.0,-2.0,-84.0,20.0,46.0,-72.0,-143.0,-48.0,-12.0,71.8805160522461,78.42713165283203,67.54437255859375,71.1283187866211,78.65957641601562,67.63284301757812
-68.0,-39.0,-131.0,49.0,7.0,-104.0,-117.0,-46.0,-27.0,72.01775360107422,78.30191802978516,67.2178726196289,71.29554748535156,78.62574768066406,67.4286880493164
-122.0,-26.0,-61.0,-16.0,54.0,-5.0,-106.0,-80.0,-56.0,71.56183624267578,78.44930267333984,67.842529296875,71.24501037597656,78.56485748291016,67.45906066894531
-13.0,41.0,55.0,77.0,38.0,25.0,-90.0,3.0,30.0,72.0380859375,78.41654968261719,67.90692138671875,71.8936996459961,78.80084991455078,67.69474029541016
-57.0,122.0,-92.0,-15.0,93.0,-84.0,-42.0,29.0,-8.0,71.52953338623047,78.70887756347656,67.20172119140625,71.41927337646484,78.90991973876953,67.71678924560547
-103.0,69.0,247.0,20.0,57.0,59.0,-123.0,12.0,188.0,71.68378448486328,78.36251831054688,67.97648620605469,71.3870620727539,78.86839294433594,68.38789367675781
-177.0,27.0,-49.0,-55.0,-9.0,6.0,-122.0,36.0,-55.0,71.27141571044922,77.89144897460938,67.69699096679688,71.42234802246094,78.73722839355469,67.3158187866211
-34.0,83.0,6.0,51.0,47.0,50.0,-85.0,36.0,-44.0,71.70361328125,78.31623840332031,67.9043960571289,71.69066619873047,78.75154876708984,67.45913696289062
-96.0,61.0,-21.0,-4.0,19.0,-3.0,-92.0,42.0,-18.0,71.44435119628906,78.05648040771484,67.48072814941406,71.0822525024414,78.88133239746094,67.46766662597656
-211.0,-12.0,231.0,-150.0,-12.0,48.0,-61.0,0.0,183.0,70.48477172851562,77.85247802734375,67.88556671142578,71.65504455566406,78.54590606689453,68.10287475585938
-52.0,173.0,24.0,51.0,90.0,-27.0,-103.0,83.0,51.0,71.66559600830078,78.3653564453125,67.30189514160156,71.41839599609375,79.02739715576172,67.81059265136719
-99.0,104.0,-13.0,34.0,71.0,-99.0,-133.0,33.0,86.0,71.51980590820312,78.27264404296875,66.91481018066406,70.85685729980469,78.79612731933594,67.72277069091797
-99.0,3.0,-55.0,13.0,14.0,-11.0,-112.0,-11.0,-44.0,71.38033294677734,77.85566711425781,67.39463806152344,71.28191375732422,78.40418243408203,67.33622741699219
-117.0,-5.0,17.0,-17.0,33.0,22.0,-100.0,-38.0,-5.0,71.1989517211914,77.96048736572266,67.37423706054688,71.2027587890625,78.33907318115234,67.3484878540039
61.0,10.0,151.0,180.0,19.0,92.0,-119.0,-9.0,59.0,72.12430572509766,77.83815002441406,67.85950469970703,71.29913330078125,78.34374237060547,68.06774139404297
-44.0,-46.0,-78.0,102.0,-28.0,-90.0,-146.0,-18.0,12.0,71.82801818847656,77.57615661621094,66.64677429199219,70.99784851074219,78.39945983886719,67.16537475585938
-42.0,36.0,268.0,-39.0,21.0,64.0,-3.0,15.0,204.0,70.8517074584961,77.68377685546875,67.60307312011719,71.27617645263672,78.51561737060547,68.11363220214844
-142.0,-23.0,63.0,-41.0,3.0,-88.0,-101.0,-26.0,151.0,70.8390121459961,77.74495697021484,66.61772918701172,71.04312896728516,78.32894897460938,67.86384582519531
-51.0,96.0,120.0,30.0,131.0,46.0,-81.0,-35.0,74.0,71.23434448242188,78.3209228515625,67.33992767333984,71.16712951660156,78.48856353759766,67.66898345947266
-79.0,-62.0,2.0,14.0,5.0,-5.0,-93.0,-67.0,7.0,71.06041717529297,77.63743591308594,67.02073669433594,70.86518096923828,78.29780578613281,67.41728973388672
-58.0,-37.0,19.0,14.0,23.0,-39.0,-72.0,-60.0,58.0,71.07352447509766,77.63147735595703,66.79843139648438,71.13831329345703,78.17395782470703,67.38045501708984
-13.0,139.0,138.0,84.0,131.0,57.0,-97.0,8.0,81.0,71.43412017822266,78.17289733886719,67.2499008178711,71.38166809082031,78.5308609008789,67.49590301513672
-48.0,49.0,128.0,82.0,56.0,-57.0,-130.0,-7.0,185.0,71.43199920654297,77.8243179321289,66.5049057006836,71.26664733886719,78.36715698242188,67.86002349853516
-130.0,26.0,147.0,54.0,87.0,124.0,-184.0,-61.0,23.0,71.2979736328125,77.75334167480469,67.46409606933594,70.65333557128906,78.12834167480469,67.35014343261719
-22.0,55.0,108.0,-22.0,52.0,46.0,0.0,3.0,62.0,70.69821166992188,77.67394256591797,67.03286743164062,71.52864837646484,78.32064819335938,67.35784912109375
55.0,119.0,128.0,50.0,85.0,64.0,5.0,34.0,64.0,71.19351196289062,77.8084716796875,66.95072937011719,71.62198638916016,78.42350769042969,67.33525848388672
54.0,97.0,171.0,118.0,82.0,102.0,-64.0,15.0,69.0,71.48060607910156,77.70352935791016,67.17688751220703,71.25281524658203,78.40011596679688,67.59326934814453
-10.0,42.0,-41.0,79.0,156.0,-20.0,-89.0,-114.0,-21.0,71.18489074707031,78.0394058227539,66.49622344970703,71.22303009033203,77.96624755859375,66.75276184082031
54.0,-126.0,242.0,73.0,-46.0,78.0,-19.0,-80.0,164.0,71.08386993408203,76.79098510742188,67.02279663085938,71.28264617919922,77.76736450195312,67.70684051513672
88.0,81.0,121.0,124.0,36.0,73.0,-36.0,45.0,48.0,71.38578796386719,77.36105346679688,66.79194641113281,71.34221649169922,78.16964721679688,67.40691375732422
-272.0,-9.0,141.0,-69.0,48.0,135.0,-203.0,-57.0,6.0,70.25067138671875,77.35015106201172,67.20520782470703,69.8080062866211,77.9808578491211,67.35301208496094
-10.0,173.0,109.0,16.0,86.0,-20.0,-26.0,87.0,129.0,70.59224700927734,77.58857727050781,66.32376861572266,71.14358520507812,78.335693359375,67.586669921875
140.0,-7.0,180.0,62.0,29.0,157.0,78.0,-36.0,23.0,70.84439849853516,77.29723358154297,67.13603210449219,71.33586883544922,78.06761169433594,67.2491683959961
-98.0,-77.0,81.0,83.0,52.0,24.0,-181.0,-129.0,57.0,70.94290924072266,77.26118469238281,66.4053955078125,70.70442962646484,77.63981628417969,67.28643035888672
56.0,-11.0,342.0,102.0,125.0,221.0,-46.0,-136.0,121.0,71.01227569580078,77.69873046875,67.3400650024414,70.94993591308594,77.7576904296875,67.76467895507812
-71.0,85.0,316.0,80.0,79.0,103.0,-151.0,6.0,213.0,70.94473266601562,77.290771484375,66.53990173339844,70.67888641357422,77.9932861328125,67.912353515625
63.0,77.0,225.0,74.0,70.0,151.0,-11.0,7.0,74.0,70.8989028930664,77.17408752441406,66.73226165771484,71.21314239501953,77.97187042236328,67.41105651855469
-111.0,175.0,163.0,-17.0,174.0,105.0,-94.0,1.0,58.0,70.1436996459961,77.78134155273438,66.5183334350586,70.67159271240234,78.11856842041016,67.28533172607422
174.0,9.0,7.0,85.0,75.0,-33.0,89.0,-66.0,40.0,70.67623138427734,77.06684112548828,65.72305297851562,71.48858642578125,77.76366424560547,67.06241607666016
-120.0,109.0,78.0,18.0,75.0,13.0,-138.0,34.0,65.0,70.3618392944336,77.0544662475586,65.81509399414062,70.45301818847656,78.03131103515625,66.9957504272461
83.0,199.0,128.0,156.0,210.0,119.0,-73.0,-11.0,9.0,71.10783386230469,77.7225112915039,66.34996032714844,70.88525390625,78.1394271850586,66.84730529785156
-63.0,153.0,267.0,-33.0,129.0,330.0,-30.0,24.0,-63.0,70.02134704589844,77.266845703125,67.45947265625,70.79149627685547,77.9740219116211,67.07389831542969
27.0,39.0,320.0,57.0,90.0,203.0,-30.0,-51.0,117.0,70.34024810791016,77.0342788696289,66.72428131103516,70.75019073486328,77.81084442138672,67.52606964111328
-36.0,56.0,218.0,65.0,115.0,118.0,-101.0,-59.0,100.0,70.27769470214844,77.08319091796875,66.1675796508789,70.41766357421875,77.61088562011719,67.35032653808594
26.0,163.0,187.0,52.0,150.0,168.0,-26.0,13.0,19.0,70.20071411132812,77.32810974121094,66.36256408691406,70.7591781616211,78.05252838134766,67.1156005859375
64.0,128.0,173.0,106.0,136.0,74.0,-42.0,-8.0,99.0,70.54847717285156,77.1581802368164,65.69609832763672,71.13021850585938,77.87342071533203,66.92025756835938
92.0,-7.0,238.0,171.0,59.0,128.0,-79.0,-66.0,110.0,70.76734924316406,76.67835235595703,66.03461456298828,70.839599609375,77.53438568115234,66.94144439697266
1.0,185.0,380.0,71.0,83.0,173.0,-70.0,102.0,207.0,70.28596496582031,76.50504302978516,66.06604766845703,70.53328704833984,78.16757202148438,67.4781265258789
21.0,199.0,84.0,157.0,159.0,45.0,-136.0,40.0,39.0,70.7533950805664,76.85417175292969,65.25897979736328,70.79219055175781,77.8106918334961,66.5915298461914
159.0,311.0,236.0,179.0,239.0,196.0,-20.0,72.0,40.0,70.77627563476562,77.51168060302734,65.97518920898438,70.76531982421875,78.22224426269531,66.98563385009766
-78.0,211.0,231.0,0.0,149.0,72.0,-78.0,62.0,159.0,69.75187683105469,76.70055389404297,65.32122802734375,70.3983154296875,78.02420043945312,67.02796936035156
22.0,154.0,288.0,75.0,148.0,212.0,-53.0,6.0,76.0,70.11905670166016,76.67080688476562,65.91456604003906,70.49272155761719,77.78189086914062,66.99163818359375
-41.0,112.0,331.0,45.0,76.0,182.0,-86.0,36.0,149.0,69.83674621582031,76.3293228149414,65.77848052978516,70.2158432006836,77.94190979003906,67.0314712524414
17.0,49.0,219.0,85.0,78.0,138.0,-68.0,-29.0,81.0,70.00170135498047,76.40436553955078,65.36214447021484,70.4840087890625,77.52116394042969,66.87109375
45.0,240.0,442.0,69.0,152.0,234.0,-24.0,88.0,208.0,69.8958740234375,76.66161346435547,65.75531768798828,70.71553802490234,77.97640228271484,67.42052459716797
217.0,179.0,402.0,186.0,174.0,259.0,31.0,5.0,143.0,70.47443389892578,76.5240707397461,65.95259857177734,71.1120834350586,77.52410888671875,67.24903106689453
189.0,257.0,284.0,165.0,232.0,180.0,24.0,25.0,104.0,70.39859771728516,77.01457214355469,65.20289611816406,71.02259063720703,77.83361053466797,66.76925659179688
1.0,165.0,476.0,47.0,95.0,263.0,-46.0,70.0,213.0,69.44940948486328,76.14550018310547,65.820556640625,70.2879867553711,77.78357696533203,67.41325378417969
-61.0,183.0,284.0,24.0,142.0,206.0,-85.0,41.0,78.0,69.5230712890625,76.25724792480469,65.22520446777344,70.58126831054688,77.58810424804688,66.68448638916016
-63.0,197.0,309.0,36.0,128.0,162.0,-99.0,69.0,147.0,69.29722595214844,76.23833465576172,64.96565246582031,70.12089538574219,77.69749450683594,66.97718048095703
175.0,233.0,505.0,154.0,183.0,307.0,21.0,50.0,198.0,69.93272399902344,76.53654479980469,65.63825988769531,70.80353546142578,77.9800796508789,67.23023986816406
111.0,218.0,155.0,119.0,166.0,94.0,-8.0,52.0,61.0,69.66036224365234,76.39891815185547,64.35980224609375,70.57229614257812,77.69068908691406,66.33976745605469
-21.0,275.0,313.0,129.0,224.0,159.0,-150.0,51.0,154.0,69.76692962646484,76.56298065185547,64.56147766113281,70.1779556274414,77.81280517578125,66.75956726074219
20.0,150.0,236.0,84.0,181.0,197.0,-64.0,-31.0,39.0,69.34886932373047,76.30178833007812,64.71753692626953,70.4866943359375,77.43927764892578,66.22716522216797
217.0,64.0,280.0,204.0,191.0,207.0,13.0,-127.0,73.0,70.05813598632812,76.17841339111328,64.60336303710938,70.62627410888672,76.85247802734375,66.44253540039062
105.0,182.0,397.0,148.0,236.0,177.0,-43.0,-54.0,220.0,69.6167221069336,76.38838195800781,64.47380828857422,70.78534698486328,77.23494720458984,67.05874633789062
