total_rewards_sp0,total_rewards_sp1,total_rewards_sp2,filter_rewards_sp0,filter_rewards_sp1,filter_rewards_sp2,answer_rewards_sp0,answer_rewards_sp1,answer_rewards_sp2,loss4_sp0,loss4_sp1,loss4_sp2,loss5_sp0,loss5_sp1,loss5_sp2
-35.0,56.0,153.0,134.0,28.0,90.0,-169.0,28.0,63.0,72.13658142089844,79.69322204589844,67.5069351196289,71.4264907836914,80.47685241699219,67.15059661865234
17.0,27.0,-47.0,118.0,-18.0,26.0,-101.0,45.0,-73.0,72.00640106201172,79.4395751953125,67.10749816894531,71.16313934326172,80.46797180175781,66.54718017578125
-190.0,47.0,-1.0,-26.0,30.0,-96.0,-164.0,17.0,95.0,71.2487564086914,79.49280548095703,66.28797912597656,70.89557647705078,80.27857971191406,66.89864349365234
-121.0,-68.0,-154.0,-2.0,-93.0,-139.0,-119.0,25.0,-15.0,71.21810150146484,78.9526596069336,66.15519714355469,70.98177337646484,80.23332977294922,66.27064514160156
-44.0,59.0,-5.0,14.0,51.0,-33.0,-58.0,8.0,28.0,71.35103607177734,79.63492584228516,66.72825622558594,71.27033233642578,80.34266662597656,66.77360534667969
-57.0,19.0,114.0,8.0,-21.0,92.0,-65.0,40.0,22.0,71.32836151123047,79.15795135498047,67.31652069091797,71.39122772216797,80.26397705078125,66.6985855102539
-77.0,-45.0,-61.0,19.0,-34.0,16.0,-96.0,-11.0,-77.0,71.28864288330078,79.14582061767578,66.8515396118164,71.43326568603516,80.11914825439453,66.20378112792969
-129.0,-28.0,145.0,-27.0,-35.0,125.0,-102.0,7.0,20.0,71.1558609008789,79.02794647216797,67.34336853027344,71.1347427368164,79.99949645996094,66.80493927001953
-73.0,102.0,-26.0,-8.0,54.0,-18.0,-65.0,48.0,-8.0,71.10041046142578,79.6003646850586,66.58023071289062,70.90510559082031,80.4804458618164,66.45386505126953
-30.0,-24.0,2.0,94.0,-46.0,4.0,-124.0,22.0,-2.0,71.67173767089844,78.95028686523438,66.57596588134766,70.8846206665039,80.12983703613281,66.61103820800781
-113.0,85.0,29.0,-10.0,56.0,-31.0,-103.0,29.0,60.0,70.97977447509766,79.4795913696289,66.48612213134766,70.96694946289062,80.32807159423828,66.71971130371094
26.0,62.0,-69.0,99.0,18.0,7.0,-73.0,44.0,-76.0,71.55281066894531,79.31209564208984,66.59807586669922,71.27572631835938,80.40550994873047,66.14509582519531
-110.0,66.0,-65.0,-18.0,49.0,-27.0,-92.0,17.0,-38.0,70.78845977783203,79.39042663574219,66.51009368896484,70.98572540283203,80.23140716552734,66.12308502197266
25.0,123.0,26.0,100.0,33.0,36.0,-75.0,90.0,-10.0,71.48162078857422,79.23889923095703,66.66544342041016,70.89459991455078,80.4244155883789,66.4737777709961
8.0,86.0,-4.0,48.0,48.0,-66.0,-40.0,38.0,62.0,71.21758270263672,79.26773071289062,66.05522155761719,70.65172576904297,80.32695007324219,66.35681915283203
-41.0,-69.0,204.0,81.0,-73.0,150.0,-122.0,4.0,54.0,71.36565399169922,78.61943817138672,67.17871856689453,71.0146713256836,80.06565856933594,66.86505889892578
67.0,60.0,153.0,154.0,18.0,48.0,-87.0,42.0,105.0,71.76719665527344,79.02489471435547,66.59896087646484,70.98945617675781,80.33574676513672,66.79821014404297
-40.0,27.0,-2.0,41.0,70.0,11.0,-81.0,-43.0,-13.0,71.10675811767578,79.13038635253906,66.36568450927734,71.05341339111328,79.88606262207031,66.30066680908203
124.0,119.0,99.0,121.0,86.0,29.0,3.0,33.0,70.0,71.38715362548828,79.3895034790039,66.49520874023438,71.39891815185547,80.34390258789062,66.56027221679688
-163.0,35.0,116.0,103.0,-13.0,188.0,-266.0,48.0,-72.0,71.37035369873047,78.69513702392578,67.33281707763672,70.482177734375,80.24725341796875,66.34088897705078
-18.0,47.0,76.0,-17.0,47.0,131.0,-1.0,0.0,-55.0,70.58132934570312,78.970458984375,66.94790649414062,71.046875,80.11592102050781,66.16742706298828
-102.0,15.0,142.0,56.0,-23.0,96.0,-158.0,38.0,46.0,70.87046813964844,78.58355712890625,66.74598693847656,70.44593048095703,80.08344268798828,66.6746826171875
-65.0,23.0,48.0,83.0,-19.0,12.0,-148.0,42.0,36.0,71.05004119873047,78.57492065429688,66.24690246582031,70.74234771728516,80.06710052490234,66.28691101074219
-92.0,171.0,292.0,21.0,121.0,191.0,-113.0,50.0,101.0,70.63379669189453,79.14454650878906,67.25192260742188,70.38673400878906,80.2568130493164,66.96289825439453
60.0,97.0,63.0,162.0,53.0,-24.0,-102.0,44.0,87.0,71.40006256103516,78.88159942626953,65.92318725585938,70.76990509033203,80.08901977539062,66.54736328125
-24.0,101.0,82.0,134.0,75.0,19.0,-158.0,26.0,63.0,71.17902374267578,79.06171417236328,66.04925537109375,70.59001159667969,80.23869323730469,66.3658447265625
-16.0,76.0,252.0,175.0,25.0,139.0,-191.0,51.0,113.0,71.40660858154297,78.508056640625,66.70588684082031,70.37873077392578,79.93895721435547,66.68519592285156
-66.0,247.0,16.0,58.0,144.0,62.0,-124.0,103.0,-46.0,70.55776977539062,79.3749771118164,66.28569030761719,70.2366714477539,80.69970703125,66.01739501953125
3.0,33.0,14.0,93.0,28.0,67.0,-90.0,5.0,-53.0,70.85508728027344,78.51124572753906,66.32538604736328,70.78280639648438,79.86674499511719,66.18315887451172
19.0,251.0,181.0,118.0,117.0,22.0,-99.0,134.0,159.0,70.8792724609375,78.93978881835938,65.95726776123047,70.70777893066406,80.63571166992188,66.56010437011719
-15.0,77.0,177.0,100.0,16.0,54.0,-115.0,61.0,123.0,70.72518920898438,78.32522583007812,66.09516143798828,70.32366180419922,80.1988525390625,66.49149322509766
91.0,149.0,192.0,114.0,62.0,175.0,-23.0,87.0,17.0,70.7428207397461,78.72315979003906,66.72305297851562,71.0330810546875,80.29753112792969,66.35200500488281
-25.0,106.0,179.0,78.0,94.0,152.0,-103.0,12.0,27.0,70.55538177490234,78.7884750366211,66.5280532836914,70.51473999023438,80.0076675415039,66.31128692626953
87.0,149.0,215.0,176.0,78.0,180.0,-89.0,71.0,35.0,71.0831298828125,78.64378356933594,66.5936508178711,70.62901306152344,80.22689819335938,66.25720977783203
212.0,73.0,198.0,131.0,55.0,94.0,81.0,18.0,104.0,70.77530670166016,78.53302001953125,66.04655456542969,71.14404296875,79.89990997314453,66.73851776123047
77.0,70.0,345.0,152.0,49.0,195.0,-75.0,21.0,150.0,70.89463806152344,78.34690856933594,66.52928924560547,70.62567901611328,79.98231506347656,66.7749252319336
-18.0,159.0,233.0,82.0,139.0,162.0,-100.0,20.0,71.0,70.37294006347656,78.75553131103516,66.41342163085938,70.47919464111328,80.11009216308594,66.34947967529297
