total_rewards_sp0,total_rewards_sp1,total_rewards_sp2,filter_rewards_sp0,filter_rewards_sp1,filter_rewards_sp2,answer_rewards_sp0,answer_rewards_sp1,answer_rewards_sp2,loss4_sp0,loss4_sp1,loss4_sp2,loss5_sp0,loss5_sp1,loss5_sp2
-20.0,63.0,-79.0,-81.0,20.0,-53.0,61.0,43.0,-26.0,49.6678466796875,84.54723358154297,83.67745208740234,59.40040969848633,87.9454116821289,70.95735931396484
-36.0,-74.0,101.0,18.0,-90.0,14.0,-54.0,16.0,87.0,50.266849517822266,83.853759765625,83.94068908691406,59.124088287353516,87.7070083618164,71.36271667480469
-43.0,20.0,69.0,44.0,15.0,53.0,-87.0,5.0,16.0,50.240814208984375,84.41718292236328,84.28250885009766,58.97240447998047,87.8180923461914,71.24703979492188
85.0,-42.0,8.0,-10.0,-42.0,-18.0,95.0,0.0,26.0,49.96723556518555,84.13197326660156,83.69876861572266,59.334529876708984,87.76908111572266,71.25077819824219
129.0,-56.0,79.0,12.0,-11.0,-5.0,117.0,-45.0,84.0,50.0657958984375,84.24491882324219,83.75997924804688,59.6857795715332,87.57921600341797,71.22310638427734
183.0,-16.0,-14.0,72.0,-16.0,-41.0,111.0,0.0,27.0,50.3162956237793,84.24533081054688,83.49044036865234,59.47507858276367,87.73851776123047,71.15005493164062
153.0,-92.0,149.0,52.0,-65.0,-29.0,101.0,-27.0,178.0,50.109466552734375,83.77764129638672,83.5335464477539,59.703216552734375,87.46336364746094,71.48876190185547
95.0,-66.0,33.0,98.0,-45.0,14.0,-3.0,-21.0,19.0,50.25413131713867,83.924072265625,83.9033203125,59.376251220703125,87.4285659790039,71.0731201171875
48.0,-25.0,27.0,-4.0,-25.0,-62.0,52.0,0.0,89.0,49.68350601196289,84.09355163574219,83.2833480834961,59.162017822265625,87.67196655273438,71.22769165039062
246.0,-4.0,-54.0,151.0,40.0,-51.0,95.0,-44.0,-3.0,50.642757415771484,84.29833221435547,83.35958862304688,59.55649185180664,87.58231353759766,70.8591079711914
165.0,-62.0,108.0,148.0,-33.0,63.0,17.0,-29.0,45.0,50.52000427246094,84.00869750976562,83.91436004638672,59.2801628112793,87.51943969726562,71.23626708984375
81.0,-6.0,56.0,46.0,-5.0,-66.0,35.0,-1.0,122.0,49.934635162353516,84.02922058105469,83.15988159179688,59.24428176879883,87.709716796875,71.13505554199219
203.0,54.0,-49.0,199.0,31.0,-8.0,4.0,23.0,-41.0,50.72984313964844,84.31100463867188,83.43397521972656,59.451194763183594,87.78394317626953,70.64633178710938
240.0,-75.0,-21.0,253.0,-80.0,-94.0,-13.0,5.0,73.0,50.84054183959961,83.35671997070312,83.0346450805664,59.402618408203125,87.46862030029297,70.8332748413086
214.0,-42.0,-64.0,89.0,-22.0,-27.0,125.0,-20.0,-37.0,49.90825271606445,83.87032318115234,83.32659912109375,59.40537643432617,87.45999908447266,70.75239562988281
193.0,11.0,-9.0,160.0,24.0,-80.0,33.0,-13.0,71.0,50.17394256591797,84.08489990234375,83.05632019042969,59.21699905395508,87.52310943603516,70.9562759399414
260.0,-29.0,64.0,113.0,-11.0,-52.0,147.0,-18.0,116.0,49.91288757324219,83.9095687866211,83.178466796875,59.72584533691406,87.4740219116211,70.89813232421875
306.0,-76.0,-30.0,189.0,-69.0,-40.0,117.0,-7.0,10.0,50.248905181884766,83.53873443603516,83.2606430053711,59.70460510253906,87.42567443847656,70.6529769897461
329.0,-2.0,106.0,136.0,-39.0,-11.0,193.0,37.0,117.0,49.977352142333984,83.69707489013672,83.31375122070312,59.82013702392578,87.61569213867188,71.06988525390625
251.0,-64.0,129.0,108.0,-54.0,6.0,143.0,-10.0,123.0,49.755706787109375,83.55835723876953,83.39524841308594,59.59840393066406,87.3970947265625,71.14058685302734
-38.0,28.0,-65.0,36.0,-19.0,-9.0,-74.0,47.0,-56.0,49.229129791259766,83.50894927978516,83.32038879394531,58.651519775390625,87.6469955444336,70.30473327636719
65.0,-77.0,61.0,137.0,-60.0,11.0,-72.0,-17.0,50.0,49.70140075683594,83.48634338378906,83.41944885253906,58.519020080566406,87.39582824707031,70.95823669433594
221.0,35.0,-13.0,104.0,9.0,-47.0,117.0,26.0,34.0,49.49568557739258,83.88357543945312,83.00381469726562,59.40323257446289,87.63017272949219,70.53235626220703
276.0,-9.0,37.0,182.0,6.0,-52.0,94.0,-15.0,89.0,49.937618255615234,83.81128692626953,82.95552825927734,59.39598083496094,87.51356506347656,70.78868865966797
233.0,17.0,25.0,171.0,13.0,-5.0,62.0,4.0,30.0,49.83308410644531,83.79412078857422,83.13748168945312,59.231414794921875,87.3739242553711,70.72588348388672
119.0,6.0,44.0,100.0,35.0,-11.0,19.0,-29.0,55.0,49.29470443725586,83.88616180419922,83.11522674560547,58.758358001708984,87.32003021240234,71.05134582519531
264.0,-20.0,204.0,138.0,-35.0,42.0,126.0,15.0,162.0,49.48445129394531,83.36433410644531,83.42137145996094,59.10210037231445,87.38397979736328,71.4167709350586
252.0,56.0,208.0,176.0,58.0,39.0,76.0,-2.0,169.0,49.514095306396484,83.94499206542969,83.42530059814453,59.24907684326172,87.53636932373047,71.13371276855469
408.0,-26.0,-68.0,227.0,25.0,-2.0,181.0,-51.0,-66.0,49.78313446044922,83.73495483398438,83.12570190429688,59.69145202636719,87.14990234375,70.31045532226562
142.0,16.0,27.0,160.0,31.0,33.0,-18.0,-15.0,-6.0,49.447574615478516,83.68438720703125,83.22122955322266,58.82207489013672,87.2590103149414,70.5052490234375
336.0,-29.0,134.0,282.0,-4.0,53.0,54.0,-25.0,81.0,50.01323318481445,83.47724914550781,83.34319305419922,59.292686462402344,87.18824005126953,70.7932357788086
489.0,10.0,150.0,369.0,-12.0,-56.0,120.0,22.0,206.0,50.43783950805664,83.42802429199219,82.63597106933594,59.649959564208984,87.37069702148438,71.0127944946289
578.0,-50.0,-3.0,360.0,-9.0,-33.0,218.0,-41.0,30.0,50.26914596557617,83.37284851074219,82.82198333740234,59.962432861328125,87.0780029296875,70.57557678222656
561.0,66.0,102.0,393.0,28.0,-23.0,168.0,38.0,125.0,50.36775588989258,83.56635284423828,82.88188934326172,59.941162109375,87.41487121582031,70.64736938476562
258.0,31.0,104.0,222.0,4.0,36.0,36.0,27.0,68.0,49.562564849853516,83.38922119140625,82.97730255126953,59.09264373779297,87.46024322509766,70.26538848876953
328.0,10.0,169.0,266.0,44.0,22.0,62.0,-34.0,147.0,49.57339096069336,83.62432861328125,82.92410278320312,59.115516662597656,87.20252227783203,70.78836822509766
480.0,31.0,91.0,489.0,34.0,-8.0,-9.0,-3.0,99.0,50.71350860595703,83.52383422851562,82.82597351074219,59.121910095214844,87.29549407958984,70.69554901123047
479.0,38.0,253.0,324.0,40.0,46.0,155.0,-2.0,207.0,49.77177429199219,83.47653198242188,82.98709869384766,59.29878234863281,87.2432861328125,71.10741424560547
395.0,42.0,139.0,351.0,43.0,-5.0,44.0,-1.0,144.0,49.907562255859375,83.3563003540039,82.70903015136719,59.13654327392578,87.0978775024414,70.88553619384766
548.0,77.0,163.0,498.0,26.0,37.0,50.0,51.0,126.0,50.50535583496094,83.17098999023438,83.00826263427734,59.461856842041016,87.32026672363281,70.76244354248047
591.0,8.0,199.0,463.0,19.0,49.0,128.0,-11.0,150.0,50.30071258544922,83.10899353027344,82.88453674316406,59.5566291809082,87.12236785888672,70.8216552734375
444.0,-132.0,154.0,361.0,-79.0,21.0,83.0,-53.0,133.0,49.74909973144531,82.53287506103516,82.71257781982422,59.400970458984375,86.76590728759766,70.43974304199219
631.0,34.0,88.0,465.0,48.0,-45.0,166.0,-14.0,133.0,50.199832916259766,83.1906509399414,82.2732162475586,59.745582580566406,87.01887512207031,70.55511474609375
601.0,4.0,45.0,385.0,-6.0,25.0,216.0,10.0,20.0,49.643463134765625,82.9955062866211,82.66812133789062,59.4976806640625,87.0893325805664,70.48593139648438
625.0,71.0,139.0,518.0,66.0,40.0,107.0,5.0,99.0,50.30050277709961,83.35405731201172,82.7232666015625,59.55998992919922,87.14984130859375,70.5093002319336
721.0,25.0,154.0,663.0,39.0,67.0,58.0,-14.0,87.0,51.048011779785156,83.16720581054688,82.82649993896484,59.57730484008789,87.06400299072266,70.51886749267578
481.0,-29.0,215.0,332.0,-3.0,-2.0,149.0,-26.0,217.0,49.10215377807617,82.77911376953125,82.4228286743164,59.196685791015625,86.91159057617188,70.76416015625
532.0,-98.0,152.0,412.0,-69.0,42.0,120.0,-29.0,110.0,49.475242614746094,82.4742431640625,82.58113861083984,59.140113830566406,86.68206024169922,70.65554809570312
622.0,40.0,141.0,458.0,63.0,14.0,164.0,-23.0,127.0,49.54528045654297,82.98658752441406,82.4404067993164,59.57109451293945,86.82661437988281,70.46903991699219
502.0,-3.0,126.0,365.0,-23.0,33.0,137.0,20.0,93.0,49.10369110107422,82.53218841552734,82.4605712890625,59.152103424072266,86.9706802368164,70.3684310913086
695.0,45.0,140.0,536.0,57.0,14.0,159.0,-12.0,126.0,50.00252914428711,82.99531555175781,82.25387573242188,59.474708557128906,87.01686096191406,70.47933959960938
754.0,-13.0,210.0,522.0,25.0,-8.0,232.0,-38.0,218.0,49.69877243041992,82.83728790283203,82.13404846191406,59.80328369140625,86.76949310302734,70.66228485107422
680.0,-4.0,146.0,585.0,5.0,-18.0,95.0,-9.0,164.0,49.97126388549805,82.65474700927734,82.00981903076172,59.073970794677734,86.99665069580078,70.52941131591797
764.0,72.0,141.0,586.0,95.0,9.0,178.0,-23.0,132.0,50.050048828125,83.05438995361328,82.09169006347656,59.83424758911133,86.91446685791016,70.16616821289062
798.0,-20.0,198.0,615.0,31.0,42.0,183.0,-51.0,156.0,50.113014221191406,82.58946990966797,82.22923278808594,59.77812957763672,86.7869873046875,70.20658874511719
704.0,14.0,189.0,584.0,22.0,10.0,120.0,-8.0,179.0,49.73740005493164,82.57937622070312,82.07292938232422,59.034881591796875,86.80667114257812,70.63092803955078
892.0,0.0,184.0,650.0,29.0,-16.0,242.0,-29.0,200.0,49.9582405090332,82.49605560302734,81.89250183105469,59.62660217285156,86.75286102294922,70.77107238769531
730.0,14.0,287.0,670.0,-11.0,58.0,60.0,25.0,229.0,49.927310943603516,82.29776000976562,82.2225570678711,59.10780334472656,86.8808364868164,70.79948425292969
833.0,-37.0,149.0,536.0,24.0,50.0,297.0,-61.0,99.0,49.019996643066406,82.50336456298828,82.1434555053711,59.764896392822266,86.59488677978516,70.16777038574219
821.0,23.0,158.0,590.0,46.0,6.0,231.0,-23.0,152.0,49.3018798828125,82.5518798828125,81.78695678710938,59.916770935058594,86.68070220947266,69.9440689086914
761.0,-23.0,202.0,547.0,-3.0,53.0,214.0,-20.0,149.0,49.026390075683594,82.20976257324219,82.00265502929688,59.60246276855469,86.59234619140625,70.16175079345703
910.0,74.0,223.0,680.0,18.0,64.0,230.0,56.0,159.0,49.55894088745117,82.29669952392578,82.0197525024414,59.74082946777344,87.06134796142578,70.14642333984375
1162.0,77.0,153.0,899.0,49.0,78.0,263.0,28.0,75.0,50.74623107910156,82.38044738769531,81.9959945678711,60.11384582519531,86.91351318359375,69.90635681152344
772.0,51.0,245.0,609.0,35.0,138.0,163.0,16.0,107.0,49.13932800292969,82.19007873535156,82.2575912475586,59.043540954589844,86.8609390258789,70.1764907836914
1127.0,77.0,54.0,740.0,67.0,39.0,387.0,10.0,15.0,49.606781005859375,82.38785552978516,81.76033782958984,59.80226135253906,86.82084655761719,70.05073547363281
1062.0,34.0,219.0,809.0,55.0,-28.0,253.0,-21.0,247.0,50.008209228515625,82.26375579833984,81.21772003173828,59.67770004272461,86.6439208984375,70.37621307373047
822.0,127.0,324.0,757.0,79.0,91.0,65.0,48.0,233.0,49.494667053222656,82.18395233154297,81.90990447998047,58.701961517333984,86.96185302734375,70.70841979980469
966.0,65.0,319.0,819.0,62.0,85.0,147.0,3.0,234.0,49.727508544921875,82.15046691894531,81.81339263916016,59.465087890625,86.73159790039062,70.2162857055664
896.0,46.0,322.0,813.0,22.0,59.0,83.0,24.0,263.0,49.69076156616211,81.83081817626953,81.59227752685547,58.842838287353516,86.79100799560547,70.45381927490234
905.0,61.0,223.0,703.0,54.0,62.0,202.0,7.0,161.0,48.932010650634766,81.86837768554688,81.60861206054688,59.366676330566406,86.6540756225586,70.00839233398438
1181.0,115.0,113.0,893.0,76.0,38.0,288.0,39.0,75.0,49.921451568603516,82.03248596191406,81.27721405029297,59.863250732421875,86.87329864501953,69.52210235595703
981.0,121.0,343.0,748.0,86.0,125.0,233.0,35.0,218.0,49.11838150024414,81.90382385253906,81.73199462890625,59.19717025756836,86.80271911621094,70.53465270996094
1088.0,101.0,268.0,836.0,78.0,0.0,252.0,23.0,268.0,49.33833312988281,81.89302062988281,80.98368072509766,59.4823112487793,86.64925384521484,70.30182647705078
1137.0,14.0,225.0,868.0,-6.0,62.0,269.0,20.0,163.0,49.36973571777344,81.37641143798828,81.34498596191406,59.60828399658203,86.64115142822266,69.80068969726562
1262.0,54.0,317.0,1013.0,58.0,33.0,249.0,-4.0,284.0,50.06370162963867,81.64657592773438,81.06904602050781,59.613712310791016,86.59940338134766,70.22179412841797
1100.0,72.0,242.0,824.0,22.0,98.0,276.0,50.0,144.0,49.03725051879883,81.26544952392578,81.26954650878906,59.395057678222656,86.73485565185547,69.87110900878906
1192.0,16.0,274.0,931.0,39.0,114.0,261.0,-23.0,160.0,49.25264358520508,81.3682861328125,81.44912719726562,59.53945541381836,86.37024688720703,70.09626770019531
1223.0,139.0,290.0,922.0,154.0,130.0,301.0,-15.0,160.0,49.15314483642578,81.8517074584961,81.45384216308594,59.88129806518555,86.5952377319336,69.72564697265625
1418.0,64.0,206.0,1192.0,56.0,67.0,226.0,8.0,139.0,50.501407623291016,81.2860336303711,81.01341247558594,60.06483459472656,86.4695816040039,69.47665405273438
1160.0,61.0,240.0,916.0,35.0,29.0,244.0,26.0,211.0,48.91758728027344,81.1724853515625,80.6566162109375,59.4134635925293,86.57170867919922,69.81884765625
1122.0,53.0,303.0,948.0,100.0,82.0,174.0,-47.0,221.0,48.98965835571289,81.46971130371094,80.89229583740234,59.18051528930664,86.3469467163086,69.91925048828125
1372.0,47.0,273.0,1055.0,74.0,126.0,317.0,-27.0,147.0,49.441566467285156,81.20195770263672,81.10888671875,59.50893783569336,86.35003662109375,69.82032012939453
1566.0,142.0,386.0,1247.0,102.0,52.0,319.0,40.0,334.0,50.25251007080078,81.28711700439453,80.5568618774414,60.392757415771484,86.66206359863281,70.07383728027344
1295.0,134.0,289.0,1059.0,97.0,4.0,236.0,37.0,285.0,49.213775634765625,81.18490600585938,80.26229858398438,59.584442138671875,86.63591766357422,69.77367401123047
1567.0,80.0,242.0,1242.0,76.0,36.0,325.0,4.0,206.0,50.04731750488281,80.9786605834961,80.31047058105469,60.084510803222656,86.41020965576172,69.67365264892578
1315.0,98.0,314.0,1038.0,63.0,66.0,277.0,35.0,248.0,48.77009963989258,80.81925964355469,80.46078491210938,59.267269134521484,86.43614196777344,69.86519622802734
1420.0,82.0,340.0,1142.0,67.0,48.0,278.0,15.0,292.0,49.22065353393555,80.7980728149414,80.32123565673828,59.661617279052734,86.3874740600586,69.74949645996094
1535.0,50.0,436.0,1212.0,48.0,120.0,323.0,2.0,316.0,49.31714630126953,80.50438690185547,80.7051010131836,59.56993103027344,86.18984985351562,70.21150207519531
1660.0,76.0,420.0,1293.0,87.0,98.0,367.0,-11.0,322.0,49.76893997192383,80.73056030273438,80.38002014160156,59.94167709350586,86.30937957763672,70.08796691894531
1449.0,58.0,208.0,1141.0,72.0,63.0,308.0,-14.0,145.0,48.7661247253418,80.55781555175781,80.147705078125,59.41393280029297,86.22286987304688,69.18358612060547
1424.0,97.0,439.0,1213.0,84.0,150.0,211.0,13.0,289.0,48.9812126159668,80.52884674072266,80.51355743408203,59.62314987182617,86.20487213134766,69.68733978271484
1489.0,65.0,460.0,1148.0,55.0,165.0,341.0,10.0,295.0,48.66102981567383,80.29521179199219,80.54959106445312,59.54106903076172,86.29052734375,69.9077377319336
1435.0,99.0,363.0,1180.0,97.0,88.0,255.0,2.0,275.0,48.62416076660156,80.43018341064453,80.03302001953125,59.33052062988281,86.2223129272461,69.46266174316406
1674.0,90.0,403.0,1320.0,80.0,84.0,354.0,10.0,319.0,49.20417404174805,80.27449798583984,79.94694519042969,59.808616638183594,86.23521423339844,69.6135025024414
1452.0,27.0,369.0,1209.0,8.0,68.0,243.0,19.0,301.0,48.431007385253906,79.74479675292969,79.7566909790039,59.49406433105469,86.1399154663086,69.39847564697266
1731.0,121.0,433.0,1373.0,74.0,132.0,358.0,47.0,301.0,49.18553924560547,79.97708129882812,79.99943542480469,59.551658630371094,86.29349517822266,69.89765930175781
1586.0,83.0,303.0,1222.0,118.0,60.0,364.0,-35.0,243.0,48.38352966308594,79.80682373046875,79.38233947753906,59.53410339355469,85.89178466796875,69.3736801147461
1688.0,162.0,458.0,1259.0,161.0,99.0,429.0,1.0,359.0,48.358970642089844,80.22929382324219,79.6866455078125,59.761627197265625,86.29042053222656,69.72523498535156
1701.0,177.0,322.0,1265.0,111.0,108.0,436.0,66.0,214.0,48.28732681274414,79.95081329345703,79.57307434082031,59.56573486328125,86.48031616210938,69.275634765625
1798.0,127.0,518.0,1388.0,109.0,154.0,410.0,18.0,364.0,48.85666275024414,79.68707275390625,79.64080047607422,59.7895622253418,86.13701629638672,69.76946258544922
1635.0,126.0,546.0,1322.0,112.0,194.0,313.0,14.0,352.0,48.2600212097168,79.58477783203125,79.87957000732422,59.22431945800781,86.15892028808594,69.8188705444336
1644.0,115.0,373.0,1376.0,99.0,107.0,268.0,16.0,266.0,48.39311599731445,79.47286224365234,79.20704650878906,59.07312774658203,86.14419555664062,69.32331848144531
1588.0,84.0,622.0,1336.0,90.0,188.0,252.0,-6.0,434.0,47.987762451171875,79.23471069335938,79.66433715820312,59.01478576660156,85.94275665283203,69.94793701171875
1872.0,71.0,443.0,1501.0,73.0,71.0,371.0,-2.0,372.0,48.632591247558594,79.20068359375,78.94351196289062,59.91416931152344,85.86268615722656,69.2499771118164
1778.0,115.0,322.0,1336.0,113.0,53.0,442.0,2.0,269.0,47.79779052734375,79.08129119873047,78.69316864013672,59.573219299316406,85.81211853027344,69.18513488769531
1839.0,99.0,251.0,1428.0,85.0,75.0,411.0,14.0,176.0,48.080902099609375,79.06708526611328,78.75691986083984,59.49903106689453,85.99964141845703,68.63424682617188
1773.0,46.0,527.0,1412.0,77.0,113.0,361.0,-31.0,414.0,47.95859909057617,78.93152618408203,78.78955078125,59.18737030029297,85.71436309814453,69.71379089355469
1713.0,132.0,588.0,1367.0,138.0,138.0,346.0,-6.0,450.0,47.51770782470703,79.10511779785156,78.82840728759766,59.32024002075195,86.02325439453125,69.47152709960938
1946.0,192.0,286.0,1501.0,170.0,121.0,445.0,22.0,165.0,47.998435974121094,79.22186279296875,78.57706451416016,59.59170150756836,86.0503921508789,68.72488403320312
2130.0,128.0,579.0,1659.0,91.0,144.0,471.0,37.0,435.0,48.63844680786133,78.66903686523438,78.69584655761719,59.845359802246094,85.94628143310547,69.62471008300781
1927.0,119.0,584.0,1531.0,150.0,128.0,396.0,-31.0,456.0,47.83345413208008,78.8399658203125,78.51364135742188,59.438636779785156,85.81295013427734,69.47460174560547
2030.0,126.0,579.0,1597.0,68.0,165.0,433.0,58.0,414.0,48.01892852783203,78.27279663085938,78.54389953613281,59.58329772949219,85.9661636352539,69.41138458251953
2036.0,156.0,511.0,1588.0,136.0,164.0,448.0,20.0,347.0,47.885135650634766,78.55363464355469,78.49195861816406,59.66444396972656,85.83069610595703,69.13114166259766
1878.0,167.0,505.0,1433.0,165.0,104.0,445.0,2.0,401.0,46.86543655395508,78.5279312133789,78.11260986328125,59.13399124145508,85.79234313964844,69.31403350830078
1915.0,171.0,503.0,1448.0,141.0,142.0,467.0,30.0,361.0,46.94969940185547,78.38941192626953,78.0583724975586,59.145938873291016,85.87877655029297,69.0989990234375
2099.0,229.0,516.0,1629.0,212.0,177.0,470.0,17.0,339.0,47.59852981567383,78.59528350830078,78.13709259033203,59.70243835449219,85.98025512695312,68.85404205322266
2193.0,241.0,504.0,1776.0,224.0,158.0,417.0,17.0,346.0,48.23460388183594,78.48421478271484,77.99456787109375,59.575313568115234,85.93036651611328,68.92918395996094
2043.0,237.0,571.0,1564.0,185.0,221.0,479.0,52.0,350.0,47.01458740234375,78.2376937866211,78.19844055175781,59.18234634399414,86.0108871459961,69.08126831054688
1893.0,203.0,527.0,1532.0,135.0,131.0,361.0,68.0,396.0,46.65335464477539,77.8558349609375,77.60852813720703,58.780677795410156,85.80046081542969,69.03690338134766
2257.0,151.0,494.0,1667.0,121.0,112.0,590.0,30.0,382.0,47.155609130859375,77.59236907958984,77.45193481445312,59.975372314453125,85.62748718261719,68.8861083984375
2062.0,156.0,556.0,1680.0,119.0,148.0,382.0,37.0,408.0,47.230857849121094,77.47857666015625,77.44071197509766,59.304168701171875,85.7254867553711,68.66374969482422
2141.0,192.0,505.0,1565.0,201.0,169.0,576.0,-9.0,336.0,46.4449348449707,77.73772430419922,77.43724060058594,59.6945686340332,85.68119049072266,68.38517761230469
2241.0,159.0,606.0,1714.0,148.0,215.0,527.0,11.0,391.0,46.89354705810547,77.46341705322266,77.58275604248047,59.7524299621582,85.58158874511719,68.6047134399414
2263.0,238.0,610.0,1826.0,220.0,178.0,437.0,18.0,432.0,47.30055236816406,77.67034149169922,77.3438949584961,59.544342041015625,85.78677368164062,68.69718933105469
2424.0,140.0,555.0,1941.0,154.0,145.0,483.0,-14.0,410.0,47.892581939697266,77.10528564453125,76.92853546142578,59.62654113769531,85.3952407836914,68.76470947265625
2443.0,247.0,616.0,1837.0,181.0,143.0,606.0,66.0,473.0,47.1610221862793,77.16985321044922,76.7773208618164,59.54463195800781,85.81787109375,69.22830200195312
2424.0,219.0,549.0,1942.0,218.0,180.0,482.0,1.0,369.0,47.55786895751953,77.33378601074219,76.88714599609375,59.44532775878906,85.70816040039062,68.40613555908203
2368.0,232.0,599.0,1828.0,182.0,178.0,540.0,50.0,421.0,46.81517028808594,76.9534912109375,76.73171997070312,59.313865661621094,85.62792205810547,68.76901245117188
2300.0,152.0,605.0,1859.0,124.0,175.0,441.0,28.0,430.0,46.864585876464844,76.46314239501953,76.6082534790039,59.39112091064453,85.38375091552734,68.46824645996094
2331.0,135.0,596.0,1781.0,150.0,195.0,550.0,-15.0,401.0,46.397247314453125,76.36431121826172,76.54656982421875,59.39692687988281,85.34880065917969,68.29560852050781
2531.0,168.0,596.0,1931.0,189.0,154.0,600.0,-21.0,442.0,46.8122673034668,76.59679412841797,76.23328399658203,59.98806381225586,85.22604370117188,68.24651336669922
2544.0,201.0,541.0,1901.0,216.0,162.0,643.0,-15.0,379.0,46.57765579223633,76.53755950927734,76.05976104736328,59.61861038208008,85.35910034179688,68.19608306884766
2356.0,245.0,714.0,1885.0,222.0,189.0,471.0,23.0,525.0,46.261024475097656,76.48176574707031,76.14079284667969,58.96837615966797,85.50099182128906,68.5576400756836
2317.0,188.0,820.0,1798.0,175.0,226.0,519.0,13.0,594.0,45.683414459228516,75.93840026855469,76.25848388671875,59.10235595703125,85.26451110839844,68.72514343261719
2586.0,199.0,628.0,1964.0,189.0,156.0,622.0,10.0,472.0,46.567840576171875,76.05779266357422,75.74348449707031,59.634159088134766,85.31011962890625,68.25299072265625
2511.0,263.0,731.0,1991.0,245.0,236.0,520.0,18.0,495.0,46.46344757080078,75.9503402709961,75.89076232910156,59.32658767700195,85.40396881103516,68.19551849365234
2884.0,232.0,751.0,2119.0,240.0,257.0,765.0,-8.0,494.0,46.883052825927734,75.94884490966797,75.91728973388672,60.24032974243164,85.26929473876953,68.49927520751953
2562.0,290.0,578.0,2011.0,229.0,174.0,551.0,61.0,404.0,46.1063117980957,75.9217300415039,75.3606185913086,58.953041076660156,85.45088195800781,68.06099700927734
2675.0,257.0,618.0,2078.0,251.0,226.0,597.0,6.0,392.0,46.43717575073242,75.71168518066406,75.37969970703125,59.53868865966797,85.17028045654297,67.86248779296875
