total_rewards,recon_rewards,cyber_attack_rewards,disinfo_rewards, term_rewards,loss1_history,loss2_history,loss3_history
102.0,10.0,102.0,10.0,-10.0,1.051928997039795,1.051928997039795,1.051928997039795
0.0,10.0,0.0,0.0,-10.0,-1.978438138961792,-1.978438138961792,-1.978438138961792
294.0,20.0,294.0,20.0,-10.0,6.8527445793151855,6.8527445793151855,6.8527445793151855
160.0,10.0,160.0,10.0,-10.0,2.7690136432647705,2.7690136432647705,2.7690136432647705
0.0,10.0,0.0,0.0,-10.0,-1.9921684265136719,-1.9921684265136719,-1.9921684265136719
173.0,10.0,193.0,20.0,-10.0,3.0868828296661377,3.0868828296661377,3.0868828296661377
245.0,10.0,235.0,20.0,-10.0,5.1042046546936035,5.1042046546936035,5.1042046546936035
10.0,20.0,0.0,0.0,-10.0,-1.7505059242248535,-1.7505059242248535,-1.7505059242248535
350.0,10.0,350.0,10.0,-10.0,8.144606590270996,8.144606590270996,8.144606590270996
395.0,10.0,405.0,10.0,-10.0,9.498542785644531,9.498542785644531,9.498542785644531
308.0,20.0,308.0,10.0,-10.0,7.178712844848633,7.178712844848633,7.178712844848633
153.0,20.0,143.0,0.0,-10.0,2.55190110206604,2.55190110206604,2.55190110206604
145.0,10.0,175.0,20.0,-10.0,2.0469939708709717,2.0469939708709717,2.0469939708709717
291.0,20.0,281.0,10.0,-10.0,6.664484977722168,6.664484977722168,6.664484977722168
149.0,30.0,129.0,0.0,-10.0,2.4762771129608154,2.4762771129608154,2.4762771129608154
167.0,10.0,167.0,10.0,-10.0,2.746394634246826,2.746394634246826,2.746394634246826
-10.0,10.0,0.0,20.0,-10.0,-2.359339475631714,-2.359339475631714,-2.359339475631714
10.0,20.0,0.0,0.0,-10.0,-1.7955379486083984,-1.7955379486083984,-1.7955379486083984
0.0,10.0,0.0,0.0,-10.0,-2.0548455715179443,-2.0548455715179443,-2.0548455715179443
203.0,10.0,203.0,10.0,-10.0,3.788344383239746,3.788344383239746,3.788344383239746
1468.0,20.0,1458.0,20.0,-10.0,41.03580093383789,41.03580093383789,41.03580093383789
111.0,30.0,121.0,0.0,-10.0,1.3432893753051758,1.3432893753051758,1.3432893753051758
312.0,10.0,312.0,10.0,-10.0,6.952020168304443,6.952020168304443,6.952020168304443
61.0,10.0,101.0,30.0,-10.0,-0.3193359375,-0.3193359375,-0.3193359375
68.0,10.0,78.0,10.0,-10.0,-0.027042150497436523,-0.027042150497436523,-0.027042150497436523
360.0,10.0,370.0,10.0,-10.0,8.58927059173584,8.58927059173584,8.58927059173584
78.0,10.0,98.0,0.0,-10.0,0.16443181037902832,0.16443181037902832,0.16443181037902832
71.0,10.0,121.0,10.0,-10.0,-0.01683831214904785,-0.01683831214904785,-0.01683831214904785
25.0,10.0,35.0,0.0,-10.0,-1.4330284595489502,-1.4330284595489502,-1.4330284595489502
105.0,10.0,115.0,0.0,-10.0,0.7467727661132812,0.7467727661132812,0.7467727661132812
346.0,10.0,346.0,0.0,-10.0,7.832948684692383,7.832948684692383,7.832948684692383
0.0,10.0,0.0,0.0,-10.0,-2.1122148036956787,-2.1122148036956787,-2.1122148036956787
0.0,10.0,0.0,0.0,-10.0,-2.1171464920043945,-2.1171464920043945,-2.1171464920043945
81.0,10.0,91.0,0.0,-10.0,0.06788182258605957,0.06788182258605957,0.06788182258605957
77.0,10.0,87.0,0.0,-10.0,-0.043833017349243164,-0.043833017349243164,-0.043833017349243164
105.0,20.0,105.0,0.0,-10.0,0.8836424350738525,0.8836424350738525,0.8836424350738525
0.0,10.0,0.0,0.0,-10.0,-2.140876531600952,-2.140876531600952,-2.140876531600952
107.0,10.0,117.0,0.0,-10.0,0.746917724609375,0.746917724609375,0.746917724609375
104.0,10.0,124.0,0.0,-10.0,0.6476573944091797,0.6476573944091797,0.6476573944091797
0.0,10.0,0.0,0.0,-10.0,-2.162517786026001,-2.162517786026001,-2.162517786026001
10.0,20.0,0.0,0.0,-10.0,-1.9148708581924438,-1.9148708581924438,-1.9148708581924438
0.0,10.0,0.0,0.0,-10.0,-2.1778504848480225,-2.1778504848480225,-2.1778504848480225
69.0,10.0,69.0,0.0,-10.0,-0.2642631530761719,-0.2642631530761719,-0.2642631530761719
0.0,10.0,0.0,0.0,-10.0,-2.195901870727539,-2.195901870727539,-2.195901870727539
434.0,10.0,444.0,0.0,-10.0,10.500672340393066,10.500672340393066,10.500672340393066
0.0,30.0,0.0,0.0,-10.0,-2.2428603172302246,-2.2428603172302246,-2.2428603172302246
859.0,10.0,869.0,0.0,-10.0,23.006010055541992,23.006010055541992,23.006010055541992
40.0,10.0,100.0,0.0,-10.0,-1.0863251686096191,-1.0863251686096191,-1.0863251686096191
-10.0,10.0,0.0,0.0,-10.0,-2.531809091567993,-2.531809091567993,-2.531809091567993
205.0,10.0,215.0,0.0,-10.0,3.576498031616211,3.576498031616211,3.576498031616211
108.0,10.0,118.0,0.0,-10.0,0.6343846321105957,0.6343846321105957,0.6343846321105957
166.0,10.0,186.0,0.0,-10.0,2.4005956649780273,2.4005956649780273,2.4005956649780273
101.0,10.0,101.0,10.0,-10.0,0.5088696479797363,0.5088696479797363,0.5088696479797363
10.0,20.0,0.0,0.0,-10.0,-2.0964109897613525,-2.0964109897613525,-2.0964109897613525
-40.0,10.0,0.0,0.0,-10.0,-3.498697519302368,-3.498697519302368,-3.498697519302368
305.0,20.0,355.0,0.0,-10.0,6.570047855377197,6.570047855377197,6.570047855377197
186.0,10.0,236.0,0.0,-10.0,3.0445761680603027,3.0445761680603027,3.0445761680603027
43.0,10.0,103.0,0.0,-10.0,-1.1897306442260742,-1.1897306442260742,-1.1897306442260742
511.0,10.0,521.0,0.0,-10.0,12.402308464050293,12.402308464050293,12.402308464050293
99.0,10.0,109.0,0.0,-10.0,0.179701566696167,0.179701566696167,0.179701566696167
73.0,20.0,113.0,0.0,-10.0,-0.5654836893081665,-0.5654836893081665,-0.5654836893081665
91.0,10.0,111.0,0.0,-10.0,-0.2793973684310913,-0.2793973684310913,-0.2793973684310913
206.0,10.0,216.0,0.0,-10.0,3.0291967391967773,3.0291967391967773,3.0291967391967773
60.0,10.0,70.0,0.0,-10.0,-1.009076714515686,-1.009076714515686,-1.009076714515686
-10.0,10.0,0.0,0.0,-10.0,-3.1133222579956055,-3.1133222579956055,-3.1133222579956055
63.0,10.0,83.0,0.0,-10.0,-1.0934028625488281,-1.0934028625488281,-1.0934028625488281
10.0,20.0,0.0,0.0,-10.0,-2.7274465560913086,-2.7274465560913086,-2.7274465560913086
385.0,10.0,395.0,0.0,-10.0,7.859707832336426,7.859707832336426,7.859707832336426
82.0,10.0,92.0,0.0,-10.0,-0.9473985433578491,-0.9473985433578491,-0.9473985433578491
333.0,10.0,363.0,0.0,-10.0,6.745330810546875,6.745330810546875,6.745330810546875
136.0,10.0,146.0,0.0,-10.0,0.2437293529510498,0.2437293529510498,0.2437293529510498
269.0,10.0,269.0,0.0,-10.0,3.9547815322875977,3.9547815322875977,3.9547815322875977
78.0,20.0,88.0,0.0,-10.0,-1.5730631351470947,-1.5730631351470947,-1.5730631351470947
170.0,10.0,230.0,0.0,-10.0,0.6688449382781982,0.6688449382781982,0.6688449382781982
110.0,10.0,120.0,0.0,-10.0,-1.048903465270996,-1.048903465270996,-1.048903465270996
294.0,10.0,304.0,0.0,-10.0,3.890397071838379,3.890397071838379,3.890397071838379
93.0,10.0,103.0,0.0,-10.0,-1.5735187530517578,-1.5735187530517578,-1.5735187530517578
67.0,10.0,87.0,0.0,-10.0,-2.3999013900756836,-2.3999013900756836,-2.3999013900756836
77.0,10.0,87.0,0.0,-10.0,-2.6662662029266357,-2.6662662029266357,-2.6662662029266357
207.0,30.0,187.0,0.0,-10.0,1.399315595626831,1.399315595626831,1.399315595626831
-10.0,20.0,0.0,0.0,-10.0,-5.090214729309082,-5.090214729309082,-5.090214729309082
540.0,10.0,550.0,0.0,-10.0,10.24264144897461,10.24264144897461,10.24264144897461
110.0,20.0,100.0,0.0,-10.0,-2.083406925201416,-2.083406925201416,-2.083406925201416
76.0,10.0,86.0,0.0,-10.0,-3.472111701965332,-3.472111701965332,-3.472111701965332
195.0,10.0,235.0,0.0,-10.0,-0.4211045503616333,-0.4211045503616333,-0.4211045503616333
0.0,10.0,0.0,0.0,-10.0,-5.471948623657227,-5.471948623657227,-5.471948623657227
96.0,20.0,86.0,0.0,-10.0,-3.0764214992523193,-3.0764214992523193,-3.0764214992523193
263.0,10.0,303.0,0.0,-10.0,1.7640178203582764,1.7640178203582764,1.7640178203582764
608.0,10.0,628.0,0.0,-10.0,10.810943603515625,10.810943603515625,10.810943603515625
614.0,20.0,614.0,10.0,-10.0,10.453173637390137,10.453173637390137,10.453173637390137
199.0,20.0,199.0,0.0,-10.0,-0.3727395534515381,-0.3727395534515381,-0.3727395534515381
371.0,20.0,381.0,0.0,-10.0,3.6187570095062256,3.6187570095062256,3.6187570095062256
87.0,10.0,117.0,0.0,-10.0,-4.399641990661621,-4.399641990661621,-4.399641990661621
199.0,10.0,209.0,0.0,-10.0,-1.9468610286712646,-1.9468610286712646,-1.9468610286712646
167.0,10.0,167.0,0.0,-10.0,-2.0542893409729004,-2.0542893409729004,-2.0542893409729004
90.0,10.0,120.0,0.0,-10.0,-4.836602687835693,-4.836602687835693,-4.836602687835693
238.0,10.0,288.0,0.0,-10.0,-0.8344355821609497,-0.8344355821609497,-0.8344355821609497
0.0,10.0,0.0,0.0,-10.0,-7.120861053466797,-7.120861053466797,-7.120861053466797
26.0,10.0,106.0,0.0,-10.0,-7.160674095153809,-7.160674095153809,-7.160674095153809
487.0,10.0,497.0,0.0,-10.0,5.609159469604492,5.609159469604492,5.609159469604492
231.0,10.0,271.0,0.0,-10.0,-1.2187983989715576,-1.2187983989715576,-1.2187983989715576
0.0,10.0,0.0,0.0,-10.0,-7.642663478851318,-7.642663478851318,-7.642663478851318
54.0,10.0,74.0,0.0,-10.0,-6.626657485961914,-6.626657485961914,-6.626657485961914
156.0,40.0,136.0,0.0,-10.0,-3.659567356109619,-3.659567356109619,-3.659567356109619
42.0,10.0,62.0,0.0,-10.0,-7.169332027435303,-7.169332027435303,-7.169332027435303
208.0,10.0,228.0,0.0,-10.0,-3.106097459793091,-3.106097459793091,-3.106097459793091
27.0,20.0,97.0,0.0,-10.0,-8.153894424438477,-8.153894424438477,-8.153894424438477
-10.0,10.0,0.0,0.0,-10.0,-8.693758010864258,-8.693758010864258,-8.693758010864258
157.0,10.0,167.0,0.0,-10.0,-4.925631046295166,-4.925631046295166,-4.925631046295166
0.0,10.0,0.0,0.0,-10.0,-8.649931907653809,-8.649931907653809,-8.649931907653809
-10.0,10.0,0.0,0.0,-10.0,-9.062490463256836,-9.062490463256836,-9.062490463256836
108.0,20.0,108.0,0.0,-10.0,-6.5076470375061035,-6.5076470375061035,-6.5076470375061035
50.0,20.0,60.0,0.0,-10.0,-7.94343900680542,-7.94343900680542,-7.94343900680542
