total_rewards_sp0,total_rewards_sp1,total_rewards_sp2,filter_rewards_sp0,filter_rewards_sp1,filter_rewards_sp2,answer_rewards_sp0,answer_rewards_sp1,answer_rewards_sp2,loss4_sp0,loss4_sp1,loss4_sp2,loss5_sp0,loss5_sp1,loss5_sp2
5.0,-8.0,14.0,-66.0,9.0,28.0,71.0,-17.0,-14.0,49.51587677001953,84.94151306152344,84.19400787353516,59.22171401977539,87.71537017822266,71.49462127685547
175.0,-50.0,-7.0,140.0,-17.0,53.0,35.0,-33.0,-60.0,50.54863357543945,84.7734375,84.37448120117188,59.46824264526367,87.470458984375,71.47473907470703
44.0,90.0,33.0,-62.0,81.0,29.0,106.0,9.0,4.0,49.60066604614258,85.19721221923828,84.07821655273438,59.43411636352539,87.80866241455078,71.47369384765625
69.0,-3.0,33.0,5.0,-13.0,-10.0,64.0,10.0,43.0,49.76654815673828,84.81563568115234,83.88237762451172,59.315773010253906,87.7477798461914,71.62850189208984
-52.0,40.0,-21.0,-42.0,37.0,-23.0,-10.0,3.0,2.0,49.41269302368164,85.0544662475586,83.84929656982422,58.97020721435547,87.7922134399414,71.35746002197266
147.0,-26.0,26.0,97.0,-16.0,43.0,50.0,-10.0,-17.0,50.17449188232422,84.73027038574219,84.19136047363281,59.35345458984375,87.53053283691406,71.44550323486328
85.0,52.0,22.0,84.0,21.0,8.0,1.0,31.0,14.0,50.056678771972656,84.89012145996094,83.94083404541016,59.12196731567383,87.76519775390625,71.3125228881836
121.0,41.0,-18.0,82.0,47.0,41.0,39.0,-6.0,-59.0,50.01813507080078,84.88845825195312,84.06449127197266,59.21712875366211,87.55801391601562,71.24004364013672
201.0,-55.0,-31.0,169.0,-22.0,-31.0,32.0,-33.0,0.0,50.54537582397461,84.49259185791016,83.65238189697266,59.58686447143555,87.27619171142578,71.2673110961914
230.0,46.0,70.0,188.0,23.0,28.0,42.0,23.0,42.0,50.55410385131836,84.80512237548828,83.96507263183594,59.268516540527344,87.60891723632812,71.68241882324219
265.0,-30.0,-38.0,132.0,30.0,26.0,133.0,-60.0,-64.0,50.206382751464844,84.8091812133789,83.97977447509766,60.0189208984375,87.31401824951172,70.84635925292969
147.0,58.0,79.0,134.0,54.0,-44.0,13.0,4.0,123.0,50.15782165527344,84.94686126708984,83.56450653076172,59.35670471191406,87.60091400146484,71.52503967285156
114.0,112.0,10.0,48.0,69.0,-70.0,66.0,43.0,80.0,49.58511734008789,84.98351287841797,83.41070556640625,59.04875564575195,87.71244049072266,71.72579956054688
318.0,15.0,11.0,190.0,36.0,-20.0,128.0,-21.0,31.0,50.41965866088867,84.76012420654297,83.52679443359375,59.43003463745117,87.50690460205078,71.41847229003906
58.0,122.0,208.0,-40.0,120.0,76.0,98.0,2.0,132.0,49.03789520263672,85.19068908691406,84.14543151855469,59.026180267333984,87.6435317993164,71.8967056274414
158.0,42.0,-10.0,81.0,73.0,-2.0,77.0,-31.0,-8.0,49.68190002441406,84.94493865966797,83.67913055419922,59.31937026977539,87.45879364013672,71.21186828613281
253.0,8.0,13.0,173.0,19.0,-6.0,80.0,-11.0,19.0,50.25556182861328,84.62254333496094,83.51868438720703,59.41564178466797,87.43225860595703,71.16698455810547
243.0,33.0,-27.0,205.0,33.0,-3.0,38.0,0.0,-24.0,50.321983337402344,84.68951416015625,83.52738189697266,59.00438690185547,87.5764389038086,71.11910247802734
-22.0,48.0,6.0,7.0,54.0,23.0,-29.0,-6.0,-17.0,49.14944839477539,84.79635620117188,83.72254943847656,58.85636901855469,87.49634552001953,70.81319427490234
127.0,-30.0,-41.0,225.0,-18.0,-18.0,-98.0,-12.0,-23.0,50.38200378417969,84.23938751220703,83.41840362548828,58.74607467651367,87.37519073486328,70.8982925415039
162.0,61.0,5.0,127.0,52.0,-53.0,35.0,9.0,58.0,49.68303298950195,84.76985168457031,83.1991958618164,58.949466705322266,87.47567749023438,71.28642272949219
320.0,-10.0,32.0,262.0,35.0,15.0,58.0,-45.0,17.0,50.44316864013672,84.47884368896484,83.58682250976562,59.32820510864258,87.1865005493164,71.08042907714844
295.0,-38.0,-35.0,236.0,-17.0,34.0,59.0,-21.0,-69.0,50.24441146850586,84.25934600830078,83.65375518798828,59.49378967285156,87.23350524902344,70.62092590332031
409.0,12.0,148.0,208.0,35.0,76.0,201.0,-23.0,72.0,50.09044647216797,84.47183227539062,83.82347869873047,59.52035903930664,87.22767639160156,71.54643249511719
204.0,-6.0,153.0,209.0,12.0,51.0,-5.0,-18.0,102.0,50.02070999145508,84.38653564453125,83.68035888671875,59.0088996887207,87.21842193603516,71.3511962890625
340.0,130.0,86.0,216.0,114.0,90.0,124.0,16.0,-4.0,50.04700469970703,84.93307495117188,83.81278228759766,59.62737274169922,87.58882141113281,70.91815948486328
92.0,86.0,144.0,73.0,75.0,-6.0,19.0,11.0,150.0,49.1329345703125,84.69906616210938,83.32440948486328,58.77214431762695,87.49127960205078,71.33988952636719
340.0,118.0,34.0,219.0,69.0,15.0,121.0,49.0,19.0,49.89973068237305,84.61333465576172,83.36351776123047,59.6300048828125,87.59376525878906,70.83118438720703
53.0,60.0,135.0,65.0,33.0,32.0,-12.0,27.0,103.0,48.98225784301758,84.40492248535156,83.44415283203125,58.389957427978516,87.48445892333984,71.47664642333984
327.0,46.0,-32.0,183.0,34.0,39.0,144.0,12.0,-71.0,49.56108474731445,84.46772766113281,83.42190551757812,59.444435119628906,87.23237609863281,70.70767211914062
205.0,48.0,85.0,176.0,25.0,33.0,29.0,23.0,52.0,49.556392669677734,84.2538833618164,83.29940032958984,59.236392974853516,87.30615234375,70.67814636230469
283.0,66.0,121.0,278.0,78.0,25.0,5.0,-12.0,96.0,50.02000427246094,84.4957275390625,83.3822250366211,58.772552490234375,87.29562377929688,71.2812271118164
365.0,5.0,-72.0,171.0,14.0,19.0,194.0,-9.0,-91.0,49.443607330322266,84.28038024902344,83.11257934570312,59.39033889770508,87.12580108642578,70.36376190185547
330.0,45.0,29.0,220.0,31.0,61.0,110.0,14.0,-32.0,49.620635986328125,84.17920684814453,83.43956756591797,59.17316818237305,87.29967498779297,70.73565673828125
369.0,113.0,17.0,293.0,59.0,-3.0,76.0,54.0,20.0,49.988582611083984,84.33113098144531,83.06060028076172,59.064788818359375,87.40533447265625,70.92296600341797
425.0,4.0,48.0,205.0,66.0,45.0,220.0,-62.0,3.0,49.4958610534668,84.34211730957031,83.25616455078125,59.396026611328125,86.99044799804688,70.85313415527344
514.0,37.0,40.0,334.0,63.0,59.0,180.0,-26.0,-19.0,50.06405258178711,84.3705062866211,83.34040069580078,59.74257278442383,87.10099029541016,70.5372085571289
438.0,90.0,43.0,301.0,90.0,-8.0,137.0,0.0,51.0,49.7058219909668,84.46778869628906,82.97673797607422,59.27935791015625,87.22496795654297,70.90040588378906
258.0,99.0,112.0,90.0,76.0,22.0,168.0,23.0,90.0,48.54122543334961,84.32965850830078,83.10697174072266,59.32389450073242,87.29146575927734,70.64679718017578
410.0,103.0,28.0,333.0,81.0,18.0,77.0,22.0,10.0,49.90027618408203,84.31964874267578,82.98928833007812,58.96886444091797,87.22975158691406,70.73292541503906
489.0,82.0,179.0,275.0,83.0,45.0,214.0,-1.0,134.0,49.47800064086914,84.0571517944336,83.08506774902344,59.599727630615234,87.13500213623047,70.89813995361328
562.0,-14.0,40.0,382.0,-5.0,59.0,180.0,-9.0,-19.0,50.09884262084961,83.73931121826172,83.08959197998047,59.59408187866211,87.0284194946289,70.38217163085938
416.0,-27.0,-23.0,247.0,-21.0,-53.0,169.0,-6.0,30.0,49.264930725097656,83.67196655273438,82.48253631591797,59.4184684753418,86.90772247314453,70.39457702636719
457.0,122.0,56.0,239.0,90.0,15.0,218.0,32.0,41.0,49.12578201293945,84.2320556640625,82.8270492553711,59.461734771728516,87.25576782226562,70.54882049560547
385.0,78.0,119.0,263.0,72.0,-27.0,122.0,6.0,146.0,49.179115295410156,84.1360855102539,82.50534057617188,59.17423629760742,87.12577056884766,70.82266235351562
439.0,171.0,-35.0,358.0,92.0,-10.0,81.0,79.0,-25.0,49.61611557006836,84.20899963378906,82.61650848388672,58.942317962646484,87.39900207519531,70.36407470703125
519.0,99.0,148.0,363.0,90.0,67.0,156.0,9.0,81.0,49.58383560180664,84.08262634277344,83.00421142578125,59.229270935058594,86.93636322021484,70.92788696289062
300.0,113.0,87.0,210.0,126.0,64.0,90.0,-13.0,23.0,48.795406341552734,84.11687469482422,82.8420639038086,58.55031967163086,87.02442169189453,70.65161895751953
424.0,53.0,233.0,378.0,33.0,91.0,46.0,20.0,142.0,49.57784652709961,83.59031677246094,82.96209716796875,58.914764404296875,86.99310302734375,70.91556549072266
392.0,64.0,61.0,271.0,85.0,20.0,121.0,-21.0,41.0,48.85965347290039,83.8937759399414,82.64025115966797,59.00487518310547,86.96392822265625,70.40156555175781
662.0,150.0,-17.0,476.0,112.0,-42.0,186.0,38.0,25.0,49.87356948852539,84.03634643554688,82.24542999267578,59.347381591796875,87.06617736816406,70.45219421386719
508.0,39.0,226.0,363.0,50.0,67.0,145.0,-11.0,159.0,49.345062255859375,83.6817855834961,82.74962615966797,59.33087158203125,86.86445617675781,70.68672180175781
624.0,130.0,202.0,415.0,114.0,65.0,209.0,16.0,137.0,49.52705764770508,84.06326293945312,82.64196014404297,59.75277328491211,87.01280212402344,70.47413635253906
716.0,79.0,43.0,537.0,63.0,-3.0,179.0,16.0,46.0,50.08282470703125,83.71446228027344,82.28496551513672,59.201866149902344,86.99998474121094,70.45708465576172
529.0,131.0,83.0,372.0,127.0,-2.0,157.0,4.0,85.0,49.09539794921875,83.93443298339844,82.27326965332031,59.3054313659668,86.97640228271484,70.13907623291016
410.0,66.0,234.0,336.0,25.0,60.0,74.0,41.0,174.0,48.82823944091797,83.3363037109375,82.49781036376953,58.7021484375,87.00409698486328,70.83800506591797
805.0,121.0,82.0,566.0,132.0,83.0,239.0,-11.0,-1.0,49.9920654296875,83.85491180419922,82.63627624511719,59.576141357421875,86.96735382080078,70.10830688476562
698.0,127.0,182.0,492.0,152.0,88.0,206.0,-25.0,94.0,49.529571533203125,84.01484680175781,82.64888763427734,59.22929382324219,86.87081146240234,70.58642578125
777.0,74.0,-17.0,560.0,44.0,8.0,217.0,30.0,-25.0,49.92689895629883,83.29185485839844,82.02234649658203,59.57017135620117,86.78680419921875,69.96204376220703
765.0,64.0,99.0,657.0,60.0,1.0,108.0,4.0,98.0,50.26244354248047,83.45072174072266,82.00007629394531,59.42970657348633,86.80648040771484,70.192138671875
703.0,63.0,68.0,493.0,95.0,30.0,210.0,-32.0,38.0,49.288700103759766,83.56663513183594,82.12437438964844,59.179443359375,86.7516098022461,70.30426788330078
710.0,64.0,73.0,514.0,81.0,59.0,196.0,-17.0,14.0,49.325374603271484,83.51639556884766,82.15811920166016,59.178863525390625,86.67434692382812,70.1609878540039
696.0,28.0,178.0,578.0,44.0,148.0,118.0,-16.0,30.0,49.65029525756836,82.8648452758789,82.58657836914062,59.196754455566406,86.47771453857422,70.16649627685547
674.0,94.0,257.0,499.0,99.0,109.0,175.0,-5.0,148.0,49.14614486694336,83.44995880126953,82.32984161376953,59.539390563964844,86.72748565673828,70.20606994628906
577.0,24.0,237.0,485.0,44.0,49.0,92.0,-20.0,188.0,48.939571380615234,83.08051300048828,81.97920227050781,58.58115005493164,86.55074310302734,70.6772689819336
906.0,169.0,211.0,621.0,133.0,112.0,285.0,36.0,99.0,49.65415954589844,83.54497528076172,82.23910522460938,59.5461540222168,86.91931915283203,70.34971618652344
795.0,58.0,69.0,428.0,97.0,131.0,367.0,-39.0,-62.0,48.3759880065918,83.26351928710938,82.37361907958984,59.72168731689453,86.51142883300781,69.6467056274414
938.0,128.0,158.0,643.0,69.0,-2.0,295.0,59.0,160.0,49.5932731628418,82.98870849609375,81.49491119384766,59.7227897644043,86.85458374023438,70.17882537841797
786.0,76.0,148.0,592.0,93.0,109.0,194.0,-17.0,39.0,49.23464584350586,83.16459655761719,82.03736877441406,59.382362365722656,86.56509399414062,69.80406951904297
