total_rewards_sp0,total_rewards_sp1,total_rewards_sp2,filter_rewards_sp0,filter_rewards_sp1,filter_rewards_sp2,answer_rewards_sp0,answer_rewards_sp1,answer_rewards_sp2,loss4_sp0,loss4_sp1,loss4_sp2,loss5_sp0,loss5_sp1,loss5_sp2
-177.0,38.0,126.0,-91.0,48.0,23.0,-86.0,-10.0,103.0,48.335975646972656,85.15985107421875,84.8764419555664,58.215335845947266,88.33607482910156,72.16825866699219
-206.0,3.0,-36.0,-217.0,-47.0,-42.0,11.0,50.0,6.0,47.526824951171875,84.64643859863281,84.44758605957031,58.829254150390625,88.26604461669922,71.3305892944336
-100.0,-2.0,-160.0,-169.0,-7.0,-85.0,69.0,5.0,-75.0,47.85668182373047,84.81858825683594,84.15156555175781,58.70168685913086,88.20709228515625,71.16246795654297
-154.0,-53.0,44.0,-164.0,-36.0,26.0,10.0,-17.0,18.0,47.920040130615234,84.65713500976562,84.68943786621094,58.719486236572266,88.08639526367188,71.37541198730469
-69.0,73.0,82.0,-182.0,35.0,26.0,113.0,38.0,56.0,47.746253967285156,84.88685607910156,84.6618881225586,59.060081481933594,88.36895751953125,71.59701538085938
100.0,125.0,78.0,105.0,111.0,-37.0,-5.0,14.0,115.0,49.31504821777344,85.20138549804688,84.28397369384766,59.129638671875,88.25386810302734,71.61074829101562
-7.0,-62.0,31.0,-3.0,-26.0,-15.0,-4.0,-36.0,46.0,48.56595993041992,84.65616607666016,84.43898010253906,58.7373046875,87.92823028564453,71.66751098632812
-89.0,-13.0,-92.0,-59.0,-22.0,19.0,-30.0,9.0,-111.0,48.30268096923828,84.63591003417969,84.53507995605469,58.717628479003906,88.18872833251953,70.82318115234375
-34.0,33.0,-48.0,88.0,35.0,-87.0,-122.0,-2.0,39.0,48.98447799682617,84.93246459960938,83.95654296875,58.404754638671875,88.1760482788086,71.38186645507812
78.0,3.0,62.0,-7.0,6.0,-71.0,85.0,-3.0,133.0,48.3741455078125,84.74134826660156,84.06961822509766,59.07482147216797,88.12348937988281,71.59197235107422
-158.0,-7.0,43.0,-112.0,-20.0,32.0,-46.0,13.0,11.0,47.747100830078125,84.57929992675781,84.62813568115234,57.88658905029297,88.10221099853516,71.73529052734375
-122.0,-12.0,-30.0,-8.0,41.0,-15.0,-114.0,-53.0,-15.0,48.331138610839844,84.84280395507812,84.22117614746094,58.16094970703125,87.95784759521484,71.12432861328125
-74.0,-10.0,68.0,-105.0,-5.0,9.0,31.0,-5.0,59.0,47.756141662597656,84.51618957519531,84.35198211669922,58.92033004760742,87.9278564453125,71.30371856689453
-33.0,61.0,111.0,-14.0,61.0,-4.0,-19.0,0.0,115.0,48.18941879272461,84.89430236816406,84.34244537353516,58.5684814453125,88.13050842285156,71.61366271972656
-6.0,-38.0,54.0,7.0,-48.0,43.0,-13.0,10.0,11.0,48.342350006103516,84.28076171875,84.49870300292969,58.66097640991211,87.92521667480469,71.18665313720703
42.0,-80.0,-65.0,107.0,-48.0,-66.0,-65.0,-32.0,1.0,48.81333541870117,84.26512145996094,83.8658447265625,58.527984619140625,87.80101013183594,70.95654296875
2.0,-34.0,-42.0,3.0,-98.0,-23.0,-1.0,64.0,-19.0,48.2335090637207,83.9453353881836,84.037353515625,58.64683151245117,88.0075454711914,70.93840026855469
307.0,34.0,77.0,239.0,-3.0,-9.0,68.0,37.0,86.0,49.52778625488281,84.42290496826172,84.06818389892578,59.14056396484375,88.11479949951172,71.40550994873047
80.0,-38.0,-48.0,45.0,4.0,-24.0,35.0,-42.0,-24.0,48.22928237915039,84.41060638427734,84.16061401367188,58.851280212402344,87.79715728759766,70.80095672607422
-81.0,63.0,44.0,-179.0,45.0,-16.0,98.0,18.0,60.0,47.028263092041016,84.64383697509766,83.98458099365234,58.66154098510742,88.13665771484375,71.1718978881836
112.0,80.0,68.0,58.0,48.0,1.0,54.0,32.0,67.0,48.30347442626953,84.56226348876953,84.09708404541016,58.90379333496094,88.18206787109375,71.22480773925781
-47.0,37.0,15.0,38.0,54.0,23.0,-85.0,-17.0,-8.0,48.034847259521484,84.6227035522461,84.28827667236328,58.07367706298828,87.94711303710938,71.1244888305664
