total_rewards,recon_rewards,cyber_attack_rewards,disinfo_rewards,term_rewards,loss1_history,loss2_history,loss3_history
429,10,359,70,-10,8.95467472076416,8.95467472076416,8.95467472076416
0,10,0,0,-10,-2.110370635986328,-2.110370635986328,-2.110370635986328
267,10,167,100,-10,2.9547231197357178,2.9547231197357178,2.9547231197357178
20,30,0,0,-10,-1.574469804763794,-1.574469804763794,-1.574469804763794
20,30,0,0,-10,-1.5793431997299194,-1.5793431997299194,-1.5793431997299194
119,10,59,60,-10,0.4105246067047119,0.4105246067047119,0.4105246067047119
69,10,69,0,-10,-0.31699538230895996,-0.31699538230895996,-0.31699538230895996
123,10,93,30,-10,0.31980085372924805,0.31980085372924805,0.31980085372924805
0,10,0,0,-10,-2.1437668800354004,-2.1437668800354004,-2.1437668800354004
251,10,251,0,-10,5.30662202835083,5.30662202835083,5.30662202835083
0,10,0,0,-10,-2.153956413269043,-2.153956413269043,-2.153956413269043
347,20,317,20,-10,7.917636394500732,7.917636394500732,7.917636394500732
0,10,0,0,-10,-2.1639606952667236,-2.1639606952667236,-2.1639606952667236
30,10,0,30,-10,-1.9081828594207764,-1.9081828594207764,-1.9081828594207764
238,10,208,30,-10,3.147756338119507,3.147756338119507,3.147756338119507
461,10,451,10,-10,11.247237205505373,11.247237205505373,11.247237205505373
10,20,0,0,-10,-1.9290268421173096,-1.9290268421173096,-1.9290268421173096
30,10,0,30,-10,-1.6425364017486572,-1.6425364017486572,-1.6425364017486572
162,10,152,10,-10,2.1183228492736816,2.1183228492736816,2.1183228492736816
186,10,166,20,-10,2.653074264526367,2.653074264526367,2.653074264526367
0,10,0,0,-10,-2.2054853439331055,-2.2054853439331055,-2.2054853439331055
0,10,0,0,-10,-2.211238384246826,-2.211238384246826,-2.211238384246826
0,10,0,0,-10,-2.216890335083008,-2.216890335083008,-2.216890335083008
189,10,169,20,-10,2.661226987838745,2.661226987838745,2.661226987838745
150,30,90,40,-10,1.515364646911621,1.515364646911621,1.515364646911621
10,10,0,10,-10,-2.2547385692596436,-2.2547385692596436,-2.2547385692596436
30,20,0,20,-10,-1.6919974088668823,-1.6919974088668823,-1.6919974088668823
50,10,50,0,-10,-0.9472377300262452,-0.9472377300262452,-0.9472377300262452
10,20,0,0,-10,-2.0010955333709717,-2.0010955333709717,-2.0010955333709717
140,10,120,20,-10,1.5717782974243164,1.5717782974243164,1.5717782974243164
216,10,196,20,-10,3.356081247329712,3.356081247329712,3.356081247329712
0,10,0,0,-10,-2.277740001678467,-2.277740001678467,-2.277740001678467
95,10,95,0,-10,0.2080216407775879,0.2080216407775879,0.2080216407775879
91,10,81,10,-10,-0.13574528694152832,-0.13574528694152832,-0.13574528694152832
0,10,0,0,-10,-2.3037538528442383,-2.3037538528442383,-2.3037538528442383
133,10,133,0,-10,1.4685919284820557,1.4685919284820557,1.4685919284820557
114,20,84,20,-10,-0.23453807830810547,-0.23453807830810547,-0.23453807830810547
0,10,0,0,-10,-2.332174777984619,-2.332174777984619,-2.332174777984619
328,10,298,30,-10,6.913186073303223,6.913186073303223,6.913186073303223
0,10,0,0,-10,-2.3558356761932373,-2.3558356761932373,-2.3558356761932373
154,10,144,10,-10,1.9154503345489504,1.9154503345489504,1.9154503345489504
166,10,126,40,-10,1.36380934715271,1.36380934715271,1.36380934715271
0,10,0,0,-10,-2.393731594085694,-2.393731594085694,-2.393731594085694
216,10,176,40,-10,2.9544591903686523,2.9544591903686523,2.9544591903686523
0,10,0,0,-10,-2.425034999847412,-2.425034999847412,-2.425034999847412
170,10,140,30,-10,1.909609079360962,1.909609079360962,1.909609079360962
10,20,0,0,-10,-2.2091145515441895,-2.2091145515441895,-2.2091145515441895
0,10,0,0,-10,-2.4837327003479004,-2.4837327003479004,-2.4837327003479004
75,10,55,20,-10,-0.7624971866607666,-0.7624971866607666,-0.7624971866607666
298,20,248,40,-10,5.072092056274414,5.072092056274414,5.072092056274414
98,10,68,30,-10,-0.4484701156616211,-0.4484701156616211,-0.4484701156616211
0,10,0,0,-10,-2.5646634101867676,-2.5646634101867676,-2.5646634101867676
197,10,127,70,-10,1.69940185546875,1.69940185546875,1.69940185546875
154,10,134,20,-10,0.7754256725311279,0.7754256725311279,0.7754256725311279
138,10,88,50,-10,0.16478228569030762,0.16478228569030762,0.16478228569030762
151,10,141,10,-10,1.0361545085906982,1.0361545085906982,1.0361545085906982
184,10,164,20,-10,1.7363722324371338,1.7363722324371338,1.7363722324371338
95,10,95,0,-10,-0.4396919012069702,-0.4396919012069702,-0.4396919012069702
48,10,38,10,-10,-1.9122523069381712,-1.9122523069381712,-1.9122523069381712
0,10,0,0,-10,-2.9878053665161133,-2.9878053665161133,-2.9878053665161133
265,10,245,20,-10,4.292209625244141,4.292209625244141,4.292209625244141
0,10,0,0,-10,-3.12485408782959,-3.12485408782959,-3.12485408782959
0,10,0,0,-10,-3.259056329727173,-3.259056329727173,-3.259056329727173
20,30,0,0,-10,-2.84824275970459,-2.84824275970459,-2.84824275970459
20,10,0,20,-10,-3.2323741912841797,-3.2323741912841797,-3.2323741912841797
0,10,0,0,-10,-3.6049468517303462,-3.6049468517303462,-3.6049468517303462
0,10,0,0,-10,-3.7768750190734863,-3.7768750190734863,-3.7768750190734863
0,10,0,0,-10,-3.9326281547546382,-3.9326281547546382,-3.9326281547546382
304,10,254,50,-10,3.8814444541931152,3.8814444541931152,3.8814444541931152
138,10,38,100,-10,-2.1967861652374268,-2.1967861652374268,-2.1967861652374268
229,20,149,70,-10,1.2018909454345703,1.2018909454345703,1.2018909454345703
73,10,63,10,-10,-2.9834535121917725,-2.9834535121917725,-2.9834535121917725
294,10,264,30,-10,2.992548704147339,2.992548704147339,2.992548704147339
117,10,117,0,-10,-1.866443395614624,-1.866443395614624,-1.866443395614624
70,10,70,0,-10,-3.560561180114746,-3.560561180114746,-3.560561180114746
253,20,233,10,-10,1.6307997703552246,1.6307997703552246,1.6307997703552246
129,10,109,20,-10,-2.382603168487549,-2.382603168487549,-2.382603168487549
61,10,41,20,-10,-4.308819770812988,-4.308819770812988,-4.308819770812988
79,20,69,0,-10,-3.999537944793701,-3.999537944793701,-3.999537944793701
70,10,60,10,-10,-4.513217926025391,-4.513217926025391,-4.513217926025391
