total_rewards_sp0,total_rewards_sp1,total_rewards_sp2,filter_rewards_sp0,filter_rewards_sp1,filter_rewards_sp2,answer_rewards_sp0,answer_rewards_sp1,answer_rewards_sp2,loss4_sp0,loss4_sp1,loss4_sp2,loss5_sp0,loss5_sp1,loss5_sp2
197.0,34.0,58.0,60.0,-6.0,-26.0,137.0,40.0,84.0,49.81993103027344,83.98519134521484,85.24945831298828,59.840431213378906,87.89039611816406,72.39075469970703
-148.0,-23.0,78.0,-180.0,-32.0,-20.0,32.0,9.0,98.0,48.425865173339844,83.81265258789062,85.29737854003906,58.91545867919922,87.82797241210938,72.5029296875
-83.0,-95.0,-41.0,-112.0,-100.0,48.0,29.0,5.0,-89.0,48.7861442565918,83.43804168701172,85.56543731689453,59.12679672241211,87.68592071533203,71.64141845703125
15.0,-78.0,19.0,-11.0,-57.0,-14.0,26.0,-21.0,33.0,49.328826904296875,83.6265640258789,85.16577911376953,59.251007080078125,87.72135162353516,71.86788177490234
-158.0,31.0,-124.0,-99.0,6.0,-69.0,-59.0,25.0,-55.0,48.781715393066406,83.88845825195312,84.85704040527344,59.06316375732422,87.81550598144531,71.32695770263672
-276.0,59.0,25.0,-238.0,57.0,9.0,-38.0,2.0,16.0,47.899173736572266,84.22236633300781,85.31998443603516,58.6597785949707,87.87126159667969,71.94548797607422
-15.0,93.0,69.0,-28.0,43.0,-27.0,13.0,50.0,96.0,49.110984802246094,84.05755615234375,84.98535919189453,59.434234619140625,88.03158569335938,71.80509185791016
148.0,98.0,96.0,152.0,42.0,-14.0,-4.0,56.0,110.0,50.08507537841797,84.09444427490234,85.0305404663086,59.449501037597656,88.10345458984375,71.98155975341797
80.0,61.0,3.0,47.0,-13.0,-44.0,33.0,74.0,47.0,49.38310623168945,83.78385162353516,84.83707427978516,59.588172912597656,87.9060287475586,71.76453399658203
26.0,-15.0,13.0,-12.0,25.0,-72.0,38.0,-40.0,85.0,48.998085021972656,83.87989044189453,84.6819076538086,59.136314392089844,87.58016204833984,72.09275817871094
109.0,6.0,-7.0,61.0,-7.0,-27.0,48.0,13.0,20.0,49.38438415527344,83.69068908691406,84.86349487304688,59.33088684082031,87.8222885131836,71.80140686035156
-7.0,54.0,62.0,-12.0,32.0,-2.0,5.0,22.0,64.0,48.849891662597656,83.96154022216797,85.05791473388672,58.950035095214844,87.73790740966797,72.10761260986328
-34.0,5.0,-1.0,54.0,4.0,-88.0,-88.0,1.0,87.0,49.221534729003906,83.70477294921875,84.52983093261719,58.78866958618164,87.67347717285156,71.76838684082031
160.0,96.0,23.0,130.0,59.0,15.0,30.0,37.0,8.0,49.66879653930664,84.00994873046875,85.04808807373047,59.359622955322266,87.87252044677734,71.73517608642578
209.0,33.0,44.0,99.0,2.0,13.0,110.0,31.0,31.0,49.33323287963867,83.69857788085938,85.0237045288086,59.645172119140625,87.67945861816406,71.70135498046875
83.0,15.0,80.0,88.0,-43.0,14.0,-5.0,58.0,66.0,49.19644546508789,83.34757232666016,85.10348510742188,59.16649627685547,87.73987579345703,71.85466003417969
232.0,63.0,28.0,144.0,44.0,-17.0,88.0,19.0,45.0,49.50602722167969,83.81668853759766,84.77157592773438,59.40532302856445,87.6436538696289,71.9654769897461
283.0,34.0,-80.0,163.0,5.0,-45.0,120.0,29.0,-35.0,49.5759162902832,83.44538116455078,84.63360595703125,59.95548629760742,87.59123229980469,71.09523010253906
-7.0,74.0,-79.0,-64.0,58.0,-28.0,57.0,16.0,-51.0,48.21421813964844,83.83570861816406,84.76487731933594,59.04376220703125,87.69486999511719,71.25337982177734
105.0,-17.0,-102.0,-15.0,-12.0,-65.0,120.0,-5.0,-37.0,48.55598068237305,83.43242645263672,84.4142837524414,59.31166076660156,87.46797943115234,71.31611633300781
83.0,1.0,133.0,69.0,15.0,58.0,14.0,-14.0,75.0,48.885986328125,83.62272644042969,85.05934143066406,59.17540740966797,87.51435852050781,71.79010772705078
185.0,79.0,41.0,151.0,44.0,-8.0,34.0,35.0,49.0,49.25260925292969,83.66284942626953,84.7578125,59.33873748779297,87.71443176269531,71.54377746582031
271.0,16.0,77.0,309.0,29.0,18.0,-38.0,-13.0,59.0,50.10629653930664,83.55646514892578,84.85633850097656,59.39221954345703,87.46676635742188,71.52284240722656
3.0,53.0,217.0,3.0,73.0,2.0,0.0,-20.0,215.0,48.28106689453125,83.8218765258789,84.75621032714844,58.55369567871094,87.4522476196289,72.5718002319336
338.0,-25.0,26.0,201.0,-41.0,-24.0,137.0,16.0,50.0,49.33803176879883,83.14221954345703,84.53763580322266,59.67693328857422,87.5213851928711,71.3722915649414
276.0,9.0,172.0,244.0,2.0,26.0,32.0,7.0,146.0,49.5522346496582,83.3519287109375,84.78443908691406,59.36894226074219,87.39571380615234,71.86773681640625
