total_rewards_sp0,total_rewards_sp1,total_rewards_sp2,filter_rewards_sp0,filter_rewards_sp1,filter_rewards_sp2,answer_rewards_sp0,answer_rewards_sp1,answer_rewards_sp2,loss4_sp0,loss4_sp1,loss4_sp2,loss5_sp0,loss5_sp1,loss5_sp2
-32.0,-14.0,-28.0,-3.0,-17.0,-14.0,-29.0,3.0,-14.0,50.36357116699219,82.62805938720703,84.85044860839844,59.04747772216797,87.67166900634766,71.74142456054688
105.0,-45.0,-13.0,80.0,-7.0,41.0,25.0,-38.0,-54.0,50.8578987121582,82.6373291015625,85.08853149414062,59.52656173706055,87.55292510986328,71.68575286865234
2.0,-61.0,-34.0,39.0,13.0,44.0,-37.0,-74.0,-78.0,50.56240463256836,82.79373931884766,85.02302551269531,59.038185119628906,87.6115493774414,71.40992736816406
-29.0,47.0,-61.0,88.0,39.0,8.0,-117.0,8.0,-69.0,50.85861587524414,82.83637237548828,84.840087890625,59.13365173339844,87.90196228027344,71.27330017089844
77.0,-70.0,-44.0,61.0,-47.0,74.0,16.0,-23.0,-118.0,50.602691650390625,82.3995590209961,85.15992736816406,59.43647003173828,87.63497924804688,71.24009704589844
70.0,-26.0,-12.0,78.0,-11.0,99.0,-8.0,-15.0,-111.0,50.705623626708984,82.52942657470703,85.26141357421875,59.452659606933594,87.54730224609375,71.21932983398438
14.0,-24.0,140.0,-52.0,-6.0,86.0,66.0,-18.0,54.0,49.913185119628906,82.44920349121094,85.2724380493164,59.46745681762695,87.5539321899414,71.8585205078125
31.0,-146.0,-53.0,170.0,-129.0,-5.0,-139.0,-17.0,-48.0,51.05051040649414,81.88937377929688,84.67494201660156,58.79621124267578,87.60132598876953,71.34117889404297
41.0,48.0,64.0,70.0,61.0,59.0,-29.0,-13.0,5.0,50.641624450683594,82.94369506835938,84.82727813720703,58.89440155029297,87.67586517333984,71.87989807128906
166.0,38.0,-175.0,101.0,7.0,9.0,65.0,31.0,-184.0,50.73053741455078,82.3231430053711,84.66006469726562,59.693912506103516,87.8298568725586,70.64553833007812
162.0,-7.0,-152.0,137.0,-16.0,55.0,25.0,9.0,-207.0,50.892032623291016,82.28057861328125,84.85297393798828,59.32218551635742,87.52433776855469,70.99099731445312
89.0,-1.0,34.0,161.0,-10.0,97.0,-72.0,9.0,-63.0,50.98107147216797,82.35907745361328,85.07377624511719,59.24634552001953,87.6640853881836,71.3004150390625
142.0,-83.0,49.0,96.0,-25.0,35.0,46.0,-58.0,14.0,50.601993560791016,82.27987670898438,84.6885986328125,59.382015228271484,87.44690704345703,71.5379867553711
